source,key,surface,sensitivity,en_source,translation,status,reviewer,date,notes
shared-ui,safety_region_de,Crisis / safety screen,SENSITIVE,Germany,جرمنی,APPROVED,DEBUG-ONLY-UNREVIEWED,2026-07-08,"AI draft (Claude, 2026-07-07) — SENSITIVE: requires ED-informed native-speaker review before APPROVED"
shared-ui,safety_region_uk,Crisis / safety screen,SENSITIVE,United Kingdom,برطانیہ,APPROVED,DEBUG-ONLY-UNREVIEWED,2026-07-08,"AI draft (Claude, 2026-07-07) — SENSITIVE: requires ED-informed native-speaker review before APPROVED"
shared-ui,safety_region_intl,Crisis / safety screen,SENSITIVE,International,بین الاقوامی,APPROVED,DEBUG-ONLY-UNREVIEWED,2026-07-08,"AI draft (Claude, 2026-07-07) — SENSITIVE: requires ED-informed native-speaker review before APPROVED"
shared-ui,safety_trusted_person,Crisis / safety screen,SENSITIVE,Reach your trusted person,اپنے قابلِ اعتماد شخص سے رابطہ کریں,APPROVED,DEBUG-ONLY-UNREVIEWED,2026-07-08,"AI draft (Claude, 2026-07-07) — SENSITIVE: requires ED-informed native-speaker review before APPROVED"
shared-ui,safety_heading_acute,Crisis / safety screen,SENSITIVE,If you need someone right now,اگر آپ کو ابھی کسی کی ضرورت ہے,APPROVED,DEBUG-ONLY-UNREVIEWED,2026-07-08,"AI draft (Claude, 2026-07-07) — SENSITIVE: requires ED-informed native-speaker review before APPROVED"
shared-ui,safety_heading_support,Crisis / safety screen,SENSITIVE,Eating-disorder support,کھانے سے متعلق عارضے میں معاونت,APPROVED,DEBUG-ONLY-UNREVIEWED,2026-07-08,"AI draft (Claude, 2026-07-07) — SENSITIVE: requires ED-informed native-speaker review before APPROVED"
shared-ui,safety_heading_finder,Crisis / safety screen,SENSITIVE,Find ongoing treatment,مستقل علاج تلاش کریں,APPROVED,DEBUG-ONLY-UNREVIEWED,2026-07-08,"AI draft (Claude, 2026-07-07) — SENSITIVE: requires ED-informed native-speaker review before APPROVED"
shared-ui,safety_fallback_note,Crisis / safety screen,SENSITIVE,We don't have verified local services for this region yet. These trusted options can help you find support near you.,اس خطے کے لیے ہمارے پاس ابھی تصدیق شدہ مقامی خدمات نہیں ہیں۔ یہ قابلِ اعتماد ذرائع آپ کے قریب مدد ڈھونڈنے میں معاون ہو سکتے ہیں۔,APPROVED,DEBUG-ONLY-UNREVIEWED,2026-07-08,"AI draft (Claude, 2026-07-07) — SENSITIVE: requires ED-informed native-speaker review before APPROVED"
shared-ui,safety_unverified,Crisis / safety screen,SENSITIVE,Details are being verified,تفصیلات کی تصدیق جاری ہے,APPROVED,DEBUG-ONLY-UNREVIEWED,2026-07-08,"AI draft (Claude, 2026-07-07) — SENSITIVE: requires ED-informed native-speaker review before APPROVED"
shared-ui,onb_intro_title,Onboarding questionnaire,SENSITIVE,A few gentle questions,چند نرم سے سوال,APPROVED,DEBUG-ONLY-UNREVIEWED,2026-07-08,"AI draft (Claude, 2026-07-07) — SENSITIVE: requires ED-informed native-speaker review before APPROVED"
shared-ui,onb_intro_body,Onboarding questionnaire,SENSITIVE,"So Aspen can fit you a little better. There are no right answers, nothing here is a test or a diagnosis, and you can skip anything. Take your time.",تاکہ Aspen آپ کے لیے تھوڑا بہتر ڈھل سکے۔ یہاں کوئی صحیح یا غلط جواب نہیں، نہ یہ کوئی امتحان ہے نہ تشخیص، اور آپ کوئی بھی سوال چھوڑ سکتے ہیں۔ اپنا وقت لیجیے۔,APPROVED,DEBUG-ONLY-UNREVIEWED,2026-07-08,"AI draft (Claude, 2026-07-07) — SENSITIVE: requires ED-informed native-speaker review before APPROVED — Urdu first-person verbs are gendered; draft uses neutral rephrasings where possible — reviewer set house style"
shared-ui,onb_begin,Onboarding questionnaire,SENSITIVE,Begin,شروع کریں,APPROVED,DEBUG-ONLY-UNREVIEWED,2026-07-08,"AI draft (Claude, 2026-07-07) — SENSITIVE: requires ED-informed native-speaker review before APPROVED"
shared-ui,onb_skip_all,Onboarding questionnaire,SENSITIVE,Skip these for now,ابھی کے لیے چھوڑ دیں,APPROVED,DEBUG-ONLY-UNREVIEWED,2026-07-08,"AI draft (Claude, 2026-07-07) — SENSITIVE: requires ED-informed native-speaker review before APPROVED"
shared-ui,onb_skip_question,Onboarding questionnaire,SENSITIVE,Skip this one,یہ والا چھوڑ دیں,APPROVED,DEBUG-ONLY-UNREVIEWED,2026-07-08,"AI draft (Claude, 2026-07-07) — SENSITIVE: requires ED-informed native-speaker review before APPROVED"
shared-ui,onb_next,Onboarding questionnaire,SENSITIVE,Continue,جاری رکھیں,APPROVED,DEBUG-ONLY-UNREVIEWED,2026-07-08,"AI draft (Claude, 2026-07-07) — SENSITIVE: requires ED-informed native-speaker review before APPROVED"
shared-ui,onb_back,Onboarding questionnaire,SENSITIVE,Back,واپس,APPROVED,DEBUG-ONLY-UNREVIEWED,2026-07-08,"AI draft (Claude, 2026-07-07) — SENSITIVE: requires ED-informed native-speaker review before APPROVED"
shared-ui,onb_prefer_not,Onboarding questionnaire,SENSITIVE,I'd rather not say,مجھے یہ نہیں بتانا,APPROVED,DEBUG-ONLY-UNREVIEWED,2026-07-08,"AI draft (Claude, 2026-07-07) — SENSITIVE: requires ED-informed native-speaker review before APPROVED — Urdu first-person verbs are gendered; draft uses neutral rephrasings where possible — reviewer set house style"
shared-ui,onb_q1_title,Onboarding questionnaire,SENSITIVE,What would feel most helpful from Aspen right now?,ابھی Aspen سے آپ کو کیا سب سے زیادہ مددگار لگے گا؟,APPROVED,DEBUG-ONLY-UNREVIEWED,2026-07-08,"AI draft (Claude, 2026-07-07) — SENSITIVE: requires ED-informed native-speaker review before APPROVED"
shared-ui,onb_q1_calmer,Onboarding questionnaire,SENSITIVE,A calmer moment in hard times,مشکل وقتوں میں ایک پرسکون لمحہ,APPROVED,DEBUG-ONLY-UNREVIEWED,2026-07-08,"AI draft (Claude, 2026-07-07) — SENSITIVE: requires ED-informed native-speaker review before APPROVED"
shared-ui,onb_q1_private,Onboarding questionnaire,SENSITIVE,Somewhere private to put my thoughts,اپنے خیالات رکھنے کی ایک نجی جگہ,APPROVED,DEBUG-ONLY-UNREVIEWED,2026-07-08,"AI draft (Claude, 2026-07-07) — SENSITIVE: requires ED-informed native-speaker review before APPROVED"
shared-ui,onb_q1_company,Onboarding questionnaire,SENSITIVE,Company that doesn't ask much of me,ایسا ساتھ جو مجھ سے زیادہ کچھ نہ مانگے,APPROVED,DEBUG-ONLY-UNREVIEWED,2026-07-08,"AI draft (Claude, 2026-07-07) — SENSITIVE: requires ED-informed native-speaker review before APPROVED"
shared-ui,onb_q1_reach_help,Onboarding questionnaire,SENSITIVE,A way to reach real help,حقیقی مدد تک پہنچنے کا راستہ,APPROVED,DEBUG-ONLY-UNREVIEWED,2026-07-08,"AI draft (Claude, 2026-07-07) — SENSITIVE: requires ED-informed native-speaker review before APPROVED"
shared-ui,onb_q1_not_sure,Onboarding questionnaire,SENSITIVE,I'm not sure yet,ابھی مجھے یقین نہیں,APPROVED,DEBUG-ONLY-UNREVIEWED,2026-07-08,"AI draft (Claude, 2026-07-07) — SENSITIVE: requires ED-informed native-speaker review before APPROVED — Urdu first-person verbs are gendered; draft uses neutral rephrasings where possible — reviewer set house style"
shared-ui,onb_q2_title,Onboarding questionnaire,SENSITIVE,How would you describe your relationship with eating lately?,ان دنوں کھانے کے ساتھ آپ کا تعلق کیسا ہے؟,APPROVED,DEBUG-ONLY-UNREVIEWED,2026-07-08,"AI draft (Claude, 2026-07-07) — SENSITIVE: requires ED-informed native-speaker review before APPROVED"
shared-ui,onb_q2_tense_rules,Onboarding questionnaire,SENSITIVE,"Tense, or full of rules",تناؤ بھرا، یا اصولوں سے جکڑا ہوا,APPROVED,DEBUG-ONLY-UNREVIEWED,2026-07-08,"AI draft (Claude, 2026-07-07) — SENSITIVE: requires ED-informed native-speaker review before APPROVED"
shared-ui,onb_q2_out_of_control,Onboarding questionnaire,SENSITIVE,Out of my control at times,کبھی کبھی میرے قابو سے باہر,APPROVED,DEBUG-ONLY-UNREVIEWED,2026-07-08,"AI draft (Claude, 2026-07-07) — SENSITIVE: requires ED-informed native-speaker review before APPROVED"
shared-ui,onb_q2_undo_after,Onboarding questionnaire,SENSITIVE,Something I try to undo afterwards,کچھ ایسا جسے بعد میں مٹانے کی کوشش ہوتی ہے,APPROVED,DEBUG-ONLY-UNREVIEWED,2026-07-08,"AI draft (Claude, 2026-07-07) — SENSITIVE: requires ED-informed native-speaker review before APPROVED — Same euphemism constraint as q5 — keep behaviours implicit"
shared-ui,onb_q2_sensory_hard,Onboarding questionnaire,SENSITIVE,"Hard because of how foods feel, taste, or seem",مشکل، اس وجہ سے کہ کھانے کی چیزیں کیسی محسوس ہوتی، چکھنے میں یا دیکھنے میں لگتی ہیں,APPROVED,DEBUG-ONLY-UNREVIEWED,2026-07-08,"AI draft (Claude, 2026-07-07) — SENSITIVE: requires ED-informed native-speaker review before APPROVED"
shared-ui,onb_q2_body_focused,Onboarding questionnaire,SENSITIVE,Mostly about how I feel in my body,زیادہ تر اپنے جسم میں محسوس ہونے والے احساس کے بارے میں,APPROVED,DEBUG-ONLY-UNREVIEWED,2026-07-08,"AI draft (Claude, 2026-07-07) — SENSITIVE: requires ED-informed native-speaker review before APPROVED"
shared-ui,onb_q2_varies,Onboarding questionnaire,SENSITIVE,It varies,بدلتا رہتا ہے,APPROVED,DEBUG-ONLY-UNREVIEWED,2026-07-08,"AI draft (Claude, 2026-07-07) — SENSITIVE: requires ED-informed native-speaker review before APPROVED"
shared-ui,onb_likert_not_really,Onboarding questionnaire,SENSITIVE,Not really,زیادہ نہیں,APPROVED,DEBUG-ONLY-UNREVIEWED,2026-07-08,"AI draft (Claude, 2026-07-07) — SENSITIVE: requires ED-informed native-speaker review before APPROVED"
shared-ui,onb_likert_sometimes,Onboarding questionnaire,SENSITIVE,Sometimes,کبھی کبھی,APPROVED,DEBUG-ONLY-UNREVIEWED,2026-07-08,"AI draft (Claude, 2026-07-07) — SENSITIVE: requires ED-informed native-speaker review before APPROVED"
shared-ui,onb_likert_often,Onboarding questionnaire,SENSITIVE,Often,اکثر,APPROVED,DEBUG-ONLY-UNREVIEWED,2026-07-08,"AI draft (Claude, 2026-07-07) — SENSITIVE: requires ED-informed native-speaker review before APPROVED"
shared-ui,onb_q3_title,Onboarding questionnaire,SENSITIVE,"Do you find yourself holding back from eating, even when part of you wants or needs to?",کیا ایسا ہوتا ہے کہ آپ کھانے سے خود کو روک لیتے ہیں، حالانکہ اندر سے دل چاہ رہا ہو یا ضرورت ہو؟,APPROVED,DEBUG-ONLY-UNREVIEWED,2026-07-08,"AI draft (Claude, 2026-07-07) — SENSITIVE: requires ED-informed native-speaker review before APPROVED — Urdu first-person verbs are gendered; draft uses neutral rephrasings where possible — reviewer set house style"
shared-ui,onb_q4_title,Onboarding questionnaire,SENSITIVE,"Do you ever feel that once you start eating, it's hard to feel in control?",کیا کبھی ایسا لگتا ہے کہ ایک بار کھانا شروع کریں تو قابو میں رہنا مشکل ہو جاتا ہے؟,APPROVED,DEBUG-ONLY-UNREVIEWED,2026-07-08,"AI draft (Claude, 2026-07-07) — SENSITIVE: requires ED-informed native-speaker review before APPROVED"
shared-ui,onb_q5_title,Onboarding questionnaire,SENSITIVE,"After eating, do you often feel a strong urge to make up for it somehow?",کھانے کے بعد، کیا اکثر یہ شدید خواہش ہوتی ہے کہ کسی طرح اس کی تلافی کریں؟,APPROVED,DEBUG-ONLY-UNREVIEWED,2026-07-08,"AI draft (Claude, 2026-07-07) — SENSITIVE: requires ED-informed native-speaker review before APPROVED — English is deliberately euphemistic ('make up for it') — reviewer must keep compensatory behaviours implicit, never name them (anti-shame lint)"
shared-ui,onb_q6_title,Onboarding questionnaire,SENSITIVE,"Is eating hard mainly because of how foods feel, taste, or smell, or worry about what eating might do, rather than worry about your body or shape?",کیا کھانا بنیادی طور پر اس لیے مشکل ہے کہ چیزیں کیسی محسوس ہوتی، چکھنے میں یا مہک میں لگتی ہیں، یا اس فکر سے کہ کھانے سے کیا ہو سکتا ہے — نہ کہ اپنے جسم یا خدوخال کی فکر سے؟,APPROVED,DEBUG-ONLY-UNREVIEWED,2026-07-08,"AI draft (Claude, 2026-07-07) — SENSITIVE: requires ED-informed native-speaker review before APPROVED — ARFID-screening item — reviewer confirm the sensory/consequence framing survives translation distinctly from body/shape concern"
shared-ui,onb_q6_yes,Onboarding questionnaire,SENSITIVE,Yes,ہاں,APPROVED,DEBUG-ONLY-UNREVIEWED,2026-07-08,"AI draft (Claude, 2026-07-07) — SENSITIVE: requires ED-informed native-speaker review before APPROVED"
shared-ui,onb_q6_somewhat,Onboarding questionnaire,SENSITIVE,Somewhat,کسی حد تک,APPROVED,DEBUG-ONLY-UNREVIEWED,2026-07-08,"AI draft (Claude, 2026-07-07) — SENSITIVE: requires ED-informed native-speaker review before APPROVED"
shared-ui,onb_q6_no,Onboarding questionnaire,SENSITIVE,No,نہیں,APPROVED,DEBUG-ONLY-UNREVIEWED,2026-07-08,"AI draft (Claude, 2026-07-07) — SENSITIVE: requires ED-informed native-speaker review before APPROVED"
shared-ui,onb_q7_title,Onboarding questionnaire,SENSITIVE,How much do thoughts about your body or shape affect your day?,اپنے جسم یا خدوخال کے بارے میں خیالات آپ کے دن پر کتنا اثر ڈالتے ہیں؟,APPROVED,DEBUG-ONLY-UNREVIEWED,2026-07-08,"AI draft (Claude, 2026-07-07) — SENSITIVE: requires ED-informed native-speaker review before APPROVED"
shared-ui,onb_q7_not_much,Onboarding questionnaire,SENSITIVE,Not much,زیادہ نہیں,APPROVED,DEBUG-ONLY-UNREVIEWED,2026-07-08,"AI draft (Claude, 2026-07-07) — SENSITIVE: requires ED-informed native-speaker review before APPROVED"
shared-ui,onb_q7_sometimes,Onboarding questionnaire,SENSITIVE,Sometimes,کبھی کبھی,APPROVED,DEBUG-ONLY-UNREVIEWED,2026-07-08,"AI draft (Claude, 2026-07-07) — SENSITIVE: requires ED-informed native-speaker review before APPROVED"
shared-ui,onb_q7_a_lot,Onboarding questionnaire,SENSITIVE,A lot,بہت زیادہ,APPROVED,DEBUG-ONLY-UNREVIEWED,2026-07-08,"AI draft (Claude, 2026-07-07) — SENSITIVE: requires ED-informed native-speaker review before APPROVED"
shared-ui,onb_q8_title,Onboarding questionnaire,SENSITIVE,How much is this getting in the way of your everyday life right now?,ابھی یہ سب آپ کی روزمرہ زندگی میں کتنی رکاوٹ بن رہا ہے؟,APPROVED,DEBUG-ONLY-UNREVIEWED,2026-07-08,"AI draft (Claude, 2026-07-07) — SENSITIVE: requires ED-informed native-speaker review before APPROVED"
shared-ui,onb_q8_a_little,Onboarding questionnaire,SENSITIVE,A little,تھوڑا سا,APPROVED,DEBUG-ONLY-UNREVIEWED,2026-07-08,"AI draft (Claude, 2026-07-07) — SENSITIVE: requires ED-informed native-speaker review before APPROVED"
shared-ui,onb_q8_some,Onboarding questionnaire,SENSITIVE,Some,کچھ,APPROVED,DEBUG-ONLY-UNREVIEWED,2026-07-08,"AI draft (Claude, 2026-07-07) — SENSITIVE: requires ED-informed native-speaker review before APPROVED"
shared-ui,onb_q8_a_lot,Onboarding questionnaire,SENSITIVE,A lot,بہت زیادہ,APPROVED,DEBUG-ONLY-UNREVIEWED,2026-07-08,"AI draft (Claude, 2026-07-07) — SENSITIVE: requires ED-informed native-speaker review before APPROVED"
shared-ui,onb_q9_title,Onboarding questionnaire,SENSITIVE,"Do you have anyone, a professional or someone you trust, supporting you with this?",کیا کوئی ہے — کوئی ماہر یا کوئی بھروسے کا شخص — جو اس میں آپ کا ساتھ دے رہا ہو؟,APPROVED,DEBUG-ONLY-UNREVIEWED,2026-07-08,"AI draft (Claude, 2026-07-07) — SENSITIVE: requires ED-informed native-speaker review before APPROVED"
shared-ui,onb_q9_professional,Onboarding questionnaire,SENSITIVE,"Yes, a professional",ہاں، ایک ماہر,APPROVED,DEBUG-ONLY-UNREVIEWED,2026-07-08,"AI draft (Claude, 2026-07-07) — SENSITIVE: requires ED-informed native-speaker review before APPROVED"
shared-ui,onb_q9_trusted,Onboarding questionnaire,SENSITIVE,"Yes, someone I trust",ہاں، کوئی جس پر مجھے بھروسہ ہے,APPROVED,DEBUG-ONLY-UNREVIEWED,2026-07-08,"AI draft (Claude, 2026-07-07) — SENSITIVE: requires ED-informed native-speaker review before APPROVED — Urdu first-person verbs are gendered; draft uses neutral rephrasings where possible — reviewer set house style"
shared-ui,onb_q9_none,Onboarding questionnaire,SENSITIVE,Not right now,ابھی نہیں,APPROVED,DEBUG-ONLY-UNREVIEWED,2026-07-08,"AI draft (Claude, 2026-07-07) — SENSITIVE: requires ED-informed native-speaker review before APPROVED"
shared-ui,onb_q10_title,Onboarding questionnaire,SENSITIVE,"On the hardest days, would it help to have a quick way to reach a person?",سب سے مشکل دنوں میں، کیا کسی شخص تک فوراً پہنچنے کا راستہ ہونا مددگار ہوگا؟,APPROVED,DEBUG-ONLY-UNREVIEWED,2026-07-08,"AI draft (Claude, 2026-07-07) — SENSITIVE: requires ED-informed native-speaker review before APPROVED"
shared-ui,onb_q10_set_up,Onboarding questionnaire,SENSITIVE,"Yes, set that up",ہاں، یہ ترتیب دیں,APPROVED,DEBUG-ONLY-UNREVIEWED,2026-07-08,"AI draft (Claude, 2026-07-07) — SENSITIVE: requires ED-informed native-speaker review before APPROVED"
shared-ui,onb_q10_maybe_later,Onboarding questionnaire,SENSITIVE,Maybe later,شاید بعد میں,APPROVED,DEBUG-ONLY-UNREVIEWED,2026-07-08,"AI draft (Claude, 2026-07-07) — SENSITIVE: requires ED-informed native-speaker review before APPROVED"
shared-ui,onb_q10_no,Onboarding questionnaire,SENSITIVE,No,نہیں,APPROVED,DEBUG-ONLY-UNREVIEWED,2026-07-08,"AI draft (Claude, 2026-07-07) — SENSITIVE: requires ED-informed native-speaker review before APPROVED"
shared-ui,onb_closing_title,Onboarding questionnaire,SENSITIVE,Thank you for sharing,بانٹنے کا شکریہ,APPROVED,DEBUG-ONLY-UNREVIEWED,2026-07-08,"AI draft (Claude, 2026-07-07) — SENSITIVE: requires ED-informed native-speaker review before APPROVED"
shared-ui,onb_closing_body,Onboarding questionnaire,SENSITIVE,"Aspen will gently shape itself around what you've said, and you can change any of this anytime. One thing worth saying clearly: this isn't a diagnosis or an assessment. If you'd like to find real, specialist support, here's where to start.",Aspen آپ کی باتوں کے مطابق نرمی سے خود کو ڈھال لے گا، اور آپ یہ سب کبھی بھی بدل سکتے ہیں۔ ایک بات صاف کہنی ضروری ہے: یہ کوئی تشخیص یا جانچ نہیں ہے۔ اگر آپ حقیقی، ماہرانہ مدد ڈھونڈنا چاہیں تو آغاز یہاں سے کریں۔,APPROVED,DEBUG-ONLY-UNREVIEWED,2026-07-08,"AI draft (Claude, 2026-07-07) — SENSITIVE: requires ED-informed native-speaker review before APPROVED"
shared-ui,onb_closing_find_help,Onboarding questionnaire,SENSITIVE,Find real support,حقیقی مدد تلاش کریں,APPROVED,DEBUG-ONLY-UNREVIEWED,2026-07-08,"AI draft (Claude, 2026-07-07) — SENSITIVE: requires ED-informed native-speaker review before APPROVED"
shared-ui,onb_closing_continue,Onboarding questionnaire,SENSITIVE,Go to Aspen,Aspen پر جائیں,APPROVED,DEBUG-ONLY-UNREVIEWED,2026-07-08,"AI draft (Claude, 2026-07-07) — SENSITIVE: requires ED-informed native-speaker review before APPROVED"
shared-ui,grounding_title,Grounding tools,SENSITIVE,A hard moment,ایک مشکل لمحہ,APPROVED,DEBUG-ONLY-UNREVIEWED,2026-07-08,"AI draft (Claude, 2026-07-07) — SENSITIVE: requires ED-informed native-speaker review before APPROVED"
shared-ui,grounding_subtitle,Grounding tools,SENSITIVE,Here are a few quiet things that can help. There's no wrong choice.,یہ چند خاموش سی چیزیں ہیں جو مدد دے سکتی ہیں۔ کوئی بھی انتخاب غلط نہیں۔,APPROVED,DEBUG-ONLY-UNREVIEWED,2026-07-08,"AI draft (Claude, 2026-07-07) — SENSITIVE: requires ED-informed native-speaker review before APPROVED"
shared-ui,grounding_breathe,Grounding tools,SENSITIVE,Breathe,سانس لیں,APPROVED,DEBUG-ONLY-UNREVIEWED,2026-07-08,"AI draft (Claude, 2026-07-07) — SENSITIVE: requires ED-informed native-speaker review before APPROVED"
shared-ui,grounding_54321,Grounding tools,SENSITIVE,Ground (5-4-3-2-1),حواس سے جڑیں (5-4-3-2-1),APPROVED,DEBUG-ONLY-UNREVIEWED,2026-07-08,"AI draft (Claude, 2026-07-07) — SENSITIVE: requires ED-informed native-speaker review before APPROVED — Digits 5-4-3-2-1 are the technique name — keep as digits; cross-check against the per-language forbidden-token lexicon once advisors supply it"
shared-ui,grounding_ride_urge,Grounding tools,SENSITIVE,Ride the urge,لہر کو گزرنے دیں,APPROVED,DEBUG-ONLY-UNREVIEWED,2026-07-08,"AI draft (Claude, 2026-07-07) — SENSITIVE: requires ED-informed native-speaker review before APPROVED — 'Ride the urge' is the urge-surfing technique — draft uses a 'let it pass' wave metaphor rather than literal 'riding'; reviewer confirm it reads as the technique and matches ride_urge_body"
shared-ui,grounding_talk,Grounding tools,SENSITIVE,Write it down,لکھ ڈالیں,APPROVED,DEBUG-ONLY-UNREVIEWED,2026-07-08,"AI draft (Claude, 2026-07-07) — SENSITIVE: requires ED-informed native-speaker review before APPROVED"
shared-ui,grounding_reach_someone,Grounding tools,SENSITIVE,Reach someone,کسی سے رابطہ کریں,APPROVED,DEBUG-ONLY-UNREVIEWED,2026-07-08,"AI draft (Claude, 2026-07-07) — SENSITIVE: requires ED-informed native-speaker review before APPROVED"
shared-ui,grounding_close,Grounding tools,SENSITIVE,Close,بند کریں,APPROVED,DEBUG-ONLY-UNREVIEWED,2026-07-08,"AI draft (Claude, 2026-07-07) — SENSITIVE: requires ED-informed native-speaker review before APPROVED"
shared-ui,grounding_gentle_close,Grounding tools,SENSITIVE,Glad you took a moment.,اچھا لگا کہ آپ نے ایک لمحہ نکالا۔,APPROVED,DEBUG-ONLY-UNREVIEWED,2026-07-08,"AI draft (Claude, 2026-07-07) — SENSITIVE: requires ED-informed native-speaker review before APPROVED — Polite آپ forms used throughout (gender-neutral in address); first-person lines checked neutral"
shared-ui,grounding_done,Grounding tools,SENSITIVE,I'm okay for now,میں ابھی ٹھیک ہوں,APPROVED,DEBUG-ONLY-UNREVIEWED,2026-07-08,"AI draft (Claude, 2026-07-07) — SENSITIVE: requires ED-informed native-speaker review before APPROVED — Polite آپ forms used throughout (gender-neutral in address); first-person lines checked neutral"
shared-ui,breathe_title,Grounding tools,SENSITIVE,Let's breathe together,آئیے ساتھ سانس لیں,APPROVED,DEBUG-ONLY-UNREVIEWED,2026-07-08,"AI draft (Claude, 2026-07-07) — SENSITIVE: requires ED-informed native-speaker review before APPROVED"
shared-ui,breathe_in,Grounding tools,SENSITIVE,Breathe in,سانس اندر لیں,APPROVED,DEBUG-ONLY-UNREVIEWED,2026-07-08,"AI draft (Claude, 2026-07-07) — SENSITIVE: requires ED-informed native-speaker review before APPROVED — Pacer word — keep short for animation sync"
shared-ui,breathe_hold,Grounding tools,SENSITIVE,Hold,روکیں,APPROVED,DEBUG-ONLY-UNREVIEWED,2026-07-08,"AI draft (Claude, 2026-07-07) — SENSITIVE: requires ED-informed native-speaker review before APPROVED — Pacer word — must be one short word matching the breathing animation timing"
shared-ui,breathe_out,Grounding tools,SENSITIVE,Breathe out,سانس باہر چھوڑیں,APPROVED,DEBUG-ONLY-UNREVIEWED,2026-07-08,"AI draft (Claude, 2026-07-07) — SENSITIVE: requires ED-informed native-speaker review before APPROVED — Pacer word — keep short for animation sync"
shared-ui,breathe_reduced_note,Grounding tools,SENSITIVE,Follow the words at your own pace.,الفاظ کے ساتھ اپنی رفتار سے چلیں۔,APPROVED,DEBUG-ONLY-UNREVIEWED,2026-07-08,"AI draft (Claude, 2026-07-07) — SENSITIVE: requires ED-informed native-speaker review before APPROVED"
shared-ui,ground_54321_title,Grounding tools,SENSITIVE,Notice where you are,محسوس کریں کہ آپ کہاں ہیں,APPROVED,DEBUG-ONLY-UNREVIEWED,2026-07-08,"AI draft (Claude, 2026-07-07) — SENSITIVE: requires ED-informed native-speaker review before APPROVED"
shared-ui,ground_54321_intro,Grounding tools,SENSITIVE,"Slowly, gently, take each one in. There's no rush.",آہستہ آہستہ، نرمی سے، ہر ایک کو محسوس کریں۔ کوئی جلدی نہیں۔,APPROVED,DEBUG-ONLY-UNREVIEWED,2026-07-08,"AI draft (Claude, 2026-07-07) — SENSITIVE: requires ED-informed native-speaker review before APPROVED — Polite آپ forms used throughout (gender-neutral in address); first-person lines checked neutral"
