source,key,surface,sensitivity,en_source,translation,status,reviewer,date,notes
shared-ui,companion_rest_action,Companion messages,SENSITIVE,Rest now,休息吧,PENDING,,,"AI draft (Claude, 2026-07-07) — SENSITIVE per pipeline: needs ED-informed native review — PIPELINE NOTE: this key matches prefix 'companion_' before 'companion_species_' in CLASSIFY, so the generator treats it as SENSITIVE/Companion messages even though the intent was STANDARD — either accept SENSITIVE or reorder CLASSIFY (most-specific first)"
shared-ui,settings_companion_title,Companion presence settings,STANDARD,A small companion,一个小小的伙伴,PENDING,,,"AI draft (Claude, 2026-07-07) — STANDARD: native review pass"
shared-ui,settings_companion_subtitle_off,Companion presence settings,STANDARD,"Off. A tiny pixel friend can sit quietly in the corner, only if you want.",已关闭。一个小小的像素朋友可以安静地待在角落，只在你想要的时候。,PENDING,,,"AI draft (Claude, 2026-07-07) — STANDARD: native review pass"
shared-ui,settings_companion_subtitle_on,Companion presence settings,STANDARD,Keeping you company. Tap to let it rest.,正在陪着你。点一下让它休息。,PENDING,,,"AI draft (Claude, 2026-07-07) — STANDARD: native review pass"
shared-ui,settings_companion_species_label,Companion presence settings,STANDARD,Who keeps you company,谁来陪你,PENDING,,,"AI draft (Claude, 2026-07-07) — STANDARD: native review pass"
shared-ui,settings_overlay_title,Overlay settings,STANDARD,Across your screen,在整个屏幕上,PENDING,,,"AI draft (Claude, 2026-07-07) — STANDARD: native review pass"
shared-ui,settings_overlay_subtitle_off,Overlay settings,STANDARD,The companion stays inside Aspen.,伙伴只待在 Aspen 里。,PENDING,,,"AI draft (Claude, 2026-07-07) — STANDARD: native review pass"
shared-ui,settings_overlay_subtitle_on,Overlay settings,STANDARD,"The companion can sit at the edge of your screen, outside Aspen too.",伙伴也可以待在屏幕边缘，在 Aspen 之外。,PENDING,,,"AI draft (Claude, 2026-07-07) — STANDARD: native review pass"
shared-ui,settings_overlay_dialog_title,Overlay settings,STANDARD,Let it sit outside Aspen?,让它待在 Aspen 外面？,PENDING,,,"AI draft (Claude, 2026-07-07) — STANDARD: native review pass"
shared-ui,settings_overlay_dialog_body,Overlay settings,STANDARD,"Android will ask you to allow Aspen to “display over other apps”. That only lets the companion sit on your screen — Aspen cannot see, read, or record anything you do there. It hides on its own during videos and games, and you can let it rest anytime.",Android 会请求允许 Aspen“显示在其他应用上层”。这只是让伙伴待在你的屏幕上——Aspen 无法看到、读取或记录你在那里做的任何事。看视频和玩游戏时它会自己躲起来，你也随时可以让它休息。,PENDING,,,"AI draft (Claude, 2026-07-07) — STANDARD: native review pass — Quoted permission name should match the OS's own localized string for 'display over other apps' — reviewer verify against Android system UI in this language"
shared-ui,settings_overlay_dialog_confirm,Overlay settings,STANDARD,"Okay, continue",好的，继续,PENDING,,,"AI draft (Claude, 2026-07-07) — STANDARD: native review pass"
shared-ui,settings_overlay_dialog_cancel,Overlay settings,STANDARD,Not now,暂时不用,PENDING,,,"AI draft (Claude, 2026-07-07) — STANDARD: native review pass"
shared-ui,overlay_channel_name,Overlay notification,STANDARD,Companion,伙伴,PENDING,,,"AI draft (Claude, 2026-07-07) — STANDARD: native review pass"
shared-ui,overlay_channel_description,Overlay notification,STANDARD,Keeps the little companion on your screen. Quiet by design.,让小伙伴留在你的屏幕上。天生安静。,PENDING,,,"AI draft (Claude, 2026-07-07) — STANDARD: native review pass"
shared-ui,overlay_notification_title,Overlay notification,STANDARD,Your companion is nearby,你的伙伴就在旁边,PENDING,,,"AI draft (Claude, 2026-07-07) — STANDARD: native review pass"
shared-ui,overlay_notification_body,Overlay notification,STANDARD,It sits quietly at the edge of the screen. You can let it rest anytime from Aspen.,它安静地待在屏幕边缘。你随时可以在 Aspen 里让它休息。,PENDING,,,"AI draft (Claude, 2026-07-07) — STANDARD: native review pass"
shared-ui,settings_notify_title,Notifications,STANDARD,A rare hello,偶尔的问候,PENDING,,,"AI draft (Claude, 2026-07-07) — STANDARD: native review pass"
shared-ui,settings_notify_subtitle_off,Notifications,STANDARD,Off. Aspen stays completely silent.,已关闭。Aspen 会保持完全安静。,PENDING,,,"AI draft (Claude, 2026-07-07) — STANDARD: native review pass"
shared-ui,settings_notify_subtitle_on,Notifications,STANDARD,"Once in a while, a gentle hello. Nothing is ever asked of you.",偶尔一声轻轻的问候。从不要求你做任何事。,PENDING,,,"AI draft (Claude, 2026-07-07) — STANDARD: native review pass"
shared-ui,notify_channel_name,Notifications,STANDARD,Gentle check-ins,轻轻的问候,PENDING,,,"AI draft (Claude, 2026-07-07) — STANDARD: native review pass"
shared-ui,notify_channel_description,Notifications,STANDARD,"A quiet hello from your companion, once in a while.",你的伙伴偶尔发来的一声安静问候。,PENDING,,,"AI draft (Claude, 2026-07-07) — STANDARD: native review pass"
shared-ui,settings_account_title,Account,STANDARD,An account (optional),账户（可选）,PENDING,,,"AI draft (Claude, 2026-07-07) — STANDARD: native review pass"
shared-ui,settings_account_subtitle_off,Account,STANDARD,Everything works without one. An account only adds the choice to back up later.,没有账户一切也照常运作。账户只是让你以后可以选择备份。,PENDING,,,"AI draft (Claude, 2026-07-07) — STANDARD: native review pass"
shared-ui,settings_account_subtitle_on,Account,STANDARD,Signed in. Your writing still lives on this device.,已登录。你写的内容仍然保存在这台设备上。,PENDING,,,"AI draft (Claude, 2026-07-07) — STANDARD: native review pass"
shared-ui,account_mode_create,Account,STANDARD,Create,创建,PENDING,,,"AI draft (Claude, 2026-07-07) — STANDARD: native review pass"
shared-ui,account_mode_signin,Account,STANDARD,Sign in,登录,PENDING,,,"AI draft (Claude, 2026-07-07) — STANDARD: native review pass"
shared-ui,account_email_optional,Account,STANDARD,"Email (optional, helps you recover sign-in)",邮箱（可选，方便找回登录）,PENDING,,,"AI draft (Claude, 2026-07-07) — STANDARD: native review pass"
shared-ui,account_identifier,Account,STANDARD,Email or account ID,邮箱或账户 ID,PENDING,,,"AI draft (Claude, 2026-07-07) — STANDARD: native review pass"
shared-ui,account_password,Account,STANDARD,Password,密码,PENDING,,,"AI draft (Claude, 2026-07-07) — STANDARD: native review pass"
shared-ui,account_submit_create,Account,STANDARD,Create account,创建账户,PENDING,,,"AI draft (Claude, 2026-07-07) — STANDARD: native review pass"
shared-ui,account_submit_signin,Account,STANDARD,Sign in,登录,PENDING,,,"AI draft (Claude, 2026-07-07) — STANDARD: native review pass"
shared-ui,account_note_local,Account,STANDARD,Your writing stays on this device either way.,无论如何，你写的内容都留在这台设备上。,PENDING,,,"AI draft (Claude, 2026-07-07) — STANDARD: native review pass"
shared-ui,account_id_caption,Account,STANDARD,Account ID (your way back in if no email is attached): %1$s,账户 ID（未绑定邮箱时的找回方式）：%1$s,PENDING,,,"AI draft (Claude, 2026-07-07) — STANDARD: native review pass — Contains Android placeholder %1$s — must be preserved verbatim"
shared-ui,account_error_denied,Account,STANDARD,That didn't match. Take your time and try again whenever.,没有匹配上。别着急，随时再试。,PENDING,,,"AI draft (Claude, 2026-07-07) — STANDARD: native review pass"
shared-ui,account_error_email_taken,Account,STANDARD,That email already has an account. You can sign in instead.,这个邮箱已有账户。你可以直接登录。,PENDING,,,"AI draft (Claude, 2026-07-07) — STANDARD: native review pass"
shared-ui,account_error_weak_password,Account,STANDARD,A longer password is needed here.,这里需要更长一点的密码。,PENDING,,,"AI draft (Claude, 2026-07-07) — STANDARD: native review pass"
shared-ui,account_error_unavailable,Account,STANDARD,Aspen couldn't reach the server just now. Everything on this device is unaffected.,Aspen 暂时连不上服务器。这台设备上的一切都不受影响。,PENDING,,,"AI draft (Claude, 2026-07-07) — STANDARD: native review pass"
shared-ui,account_signout,Account,STANDARD,Sign out,退出登录,PENDING,,,"AI draft (Claude, 2026-07-07) — STANDARD: native review pass"
shared-ui,account_signout_subtitle,Account,STANDARD,Ends the session on this device. Your writing stays.,结束这台设备上的会话。你写的内容会保留。,PENDING,,,"AI draft (Claude, 2026-07-07) — STANDARD: native review pass"
shared-ui,account_delete,Account,STANDARD,Delete this account,删除此账户,PENDING,,,"AI draft (Claude, 2026-07-07) — STANDARD: native review pass"
shared-ui,account_delete_subtitle,Account,STANDARD,Removes the account and anything backed up. Writing on this device stays.,移除账户和所有备份。这台设备上写的内容会保留。,PENDING,,,"AI draft (Claude, 2026-07-07) — STANDARD: native review pass"
shared-ui,account_delete_dialog_title,Account,STANDARD,Delete this account?,删除此账户？,PENDING,,,"AI draft (Claude, 2026-07-07) — STANDARD: native review pass"
shared-ui,account_delete_dialog_body,Account,STANDARD,"The account and anything backed up to it will be permanently removed. Everything written on this device stays here, untouched.",账户及其备份的一切都会被永久移除。这台设备上写下的所有内容会原样保留在这里。,PENDING,,,"AI draft (Claude, 2026-07-07) — STANDARD: native review pass"
shared-ui,account_delete_confirm,Account,STANDARD,Delete the account,删除账户,PENDING,,,"AI draft (Claude, 2026-07-07) — STANDARD: native review pass"
shared-ui,account_delete_cancel,Account,STANDARD,Keep it,保留,PENDING,,,"AI draft (Claude, 2026-07-07) — STANDARD: native review pass"
shared-ui,backup_title,Backup,STANDARD,Back up (optional),备份（可选）,PENDING,,,"AI draft (Claude, 2026-07-07) — STANDARD: native review pass"
shared-ui,backup_subtitle_off,Backup,STANDARD,Keep an encrypted copy with your account. It's locked before it leaves your phone.,在你的账户中保留一份加密副本。它在离开手机之前就已上锁。,PENDING,,,"AI draft (Claude, 2026-07-07) — STANDARD: native review pass"
shared-ui,backup_subtitle_on,Backup,STANDARD,On. Backed up only when you choose.,已开启。只在你选择时才备份。,PENDING,,,"AI draft (Claude, 2026-07-07) — STANDARD: native review pass"
shared-ui,backup_passphrase,Backup,STANDARD,A passphrase for your backup,为备份设置一个口令,PENDING,,,"AI draft (Claude, 2026-07-07) — STANDARD: native review pass"
shared-ui,backup_enable,Backup,STANDARD,Turn on and back up,开启并备份,PENDING,,,"AI draft (Claude, 2026-07-07) — STANDARD: native review pass"
shared-ui,backup_note_keymodel,Backup,STANDARD,"Your backup is locked with this passphrase before it leaves your phone. We store only what we cannot read, so we can never unlock it for you.",你的备份在离开手机之前就用这个口令上了锁。我们只保存我们无法读取的内容，所以我们永远无法替你解锁。,PENDING,,,"AI draft (Claude, 2026-07-07) — STANDARD: native review pass — SECURITY CLAIM (zero-knowledge model): 'we store only what we cannot read' must survive translation literally"
shared-ui,backup_error_weak,Backup,STANDARD,A longer passphrase is needed here.,这里需要更长一点的口令。,PENDING,,,"AI draft (Claude, 2026-07-07) — STANDARD: native review pass"
shared-ui,backup_error_unavailable,Backup,STANDARD,Aspen couldn't reach the server just now. Nothing has changed.,Aspen 暂时连不上服务器。什么都没有改变。,PENDING,,,"AI draft (Claude, 2026-07-07) — STANDARD: native review pass"
shared-ui,backup_code_title,Backup,STANDARD,Your recovery code,你的恢复码,PENDING,,,"AI draft (Claude, 2026-07-07) — STANDARD: native review pass"
shared-ui,backup_code_body,Backup,STANDARD,"If the passphrase is ever forgotten, this code is the only other way into your backup. Keep it somewhere safe outside this phone. We cannot recover it for you — an email reset brings back your sign-in, never your backup.",如果哪天忘了口令，这个恢复码是进入备份的唯一另一条路。请把它保存在这部手机之外的安全地方。我们无法为你找回——邮箱重置只能找回登录，永远找不回备份。,PENDING,,,"AI draft (Claude, 2026-07-07) — STANDARD: native review pass — SECURITY CLAIM: 'email reset brings back sign-in, never your backup' must stay unambiguous"
shared-ui,backup_code_confirm,Backup,STANDARD,I wrote it down,我已经记下了,PENDING,,,"AI draft (Claude, 2026-07-07) — STANDARD: native review pass"
shared-ui,backup_now,Backup,STANDARD,Back up now,立即备份,PENDING,,,"AI draft (Claude, 2026-07-07) — STANDARD: native review pass"
shared-ui,backup_now_subtitle,Backup,STANDARD,Replaces your last backup with what's written here now.,用现在写下的内容替换你上一次的备份。,PENDING,,,"AI draft (Claude, 2026-07-07) — STANDARD: native review pass"
shared-ui,backup_done,Backup,STANDARD,Backed up.,已备份。,PENDING,,,"AI draft (Claude, 2026-07-07) — STANDARD: native review pass"
shared-ui,backup_restore_title,Backup,STANDARD,Restore from a backup,从备份恢复,PENDING,,,"AI draft (Claude, 2026-07-07) — STANDARD: native review pass"
shared-ui,backup_restore_hint,Backup,STANDARD,Passphrase or recovery code,口令或恢复码,PENDING,,,"AI draft (Claude, 2026-07-07) — STANDARD: native review pass"
shared-ui,backup_restore_action,Backup,STANDARD,Restore,恢复,PENDING,,,"AI draft (Claude, 2026-07-07) — STANDARD: native review pass"
shared-ui,backup_restore_done,Backup,STANDARD,Restored. Your writing from the backup is here now.,已恢复。备份中的内容现在都在这里了。,PENDING,,,"AI draft (Claude, 2026-07-07) — STANDARD: native review pass"
shared-ui,backup_error_wrong_secret,Backup,STANDARD,That didn't open the backup. The passphrase or the recovery code — either works here.,没能打开备份。口令或恢复码——这里两个都可以。,PENDING,,,"AI draft (Claude, 2026-07-07) — STANDARD: native review pass"
shared-ui,backup_error_no_backup,Backup,STANDARD,There's no backup on this account yet.,这个账户还没有备份。,PENDING,,,"AI draft (Claude, 2026-07-07) — STANDARD: native review pass"
shared-ui,backup_off,Backup,STANDARD,Turn off backup,关闭备份,PENDING,,,"AI draft (Claude, 2026-07-07) — STANDARD: native review pass"
shared-ui,backup_off_subtitle,Backup,STANDARD,Removes the backup from the server. Writing on this device stays.,从服务器移除备份。这台设备上写的内容会保留。,PENDING,,,"AI draft (Claude, 2026-07-07) — STANDARD: native review pass"
shared-ui,backup_off_dialog_title,Backup,STANDARD,Remove the backup?,移除备份？,PENDING,,,"AI draft (Claude, 2026-07-07) — STANDARD: native review pass"
shared-ui,backup_off_dialog_body,Backup,STANDARD,The encrypted copy on the server will be deleted. Everything on this device stays as it is.,服务器上的加密副本将被删除。这台设备上的一切保持原样。,PENDING,,,"AI draft (Claude, 2026-07-07) — STANDARD: native review pass"
shared-ui,backup_off_confirm,Backup,STANDARD,Remove it,移除,PENDING,,,"AI draft (Claude, 2026-07-07) — STANDARD: native review pass"
shared-ui,backup_off_cancel,Backup,STANDARD,Keep it,保留,PENDING,,,"AI draft (Claude, 2026-07-07) — STANDARD: native review pass"
shared-ui,settings_language_label,Language settings,STANDARD,Language,语言,PENDING,,,"AI draft (Claude, 2026-07-07) — STANDARD: native review pass"
shared-ui,language_system,Language settings,STANDARD,Match my device,跟随设备,PENDING,,,"AI draft (Claude, 2026-07-07) — STANDARD: native review pass"
shared-ui,language_en,Language settings,STANDARD,English,English,PENDING,,,"AI draft (Claude, 2026-07-07) — STANDARD: native review pass — Endonym — stays 'English' in every language (do not translate)"
shared-ui,language_ur,Language settings,STANDARD,اردو,اردو,PENDING,,,"AI draft (Claude, 2026-07-07) — STANDARD: native review pass — Endonym — stays 'اردو' in every language (do not translate)"
shared-ui,settings_title,Settings,STANDARD,Settings,设置,PENDING,,,"AI draft (Claude, 2026-07-07) — STANDARD: native review pass"
shared-ui,settings_revisit_questions,Settings,STANDARD,Revisit the questions,重新看看那些问题,PENDING,,,"AI draft (Claude, 2026-07-07) — STANDARD: native review pass"
shared-ui,settings_revisit_subtitle,Settings,STANDARD,Things change. You can answer again anytime.,事情会变。你随时可以重新回答。,PENDING,,,"AI draft (Claude, 2026-07-07) — STANDARD: native review pass"
shared-ui,settings_delete_all,Settings,STANDARD,Delete everything I've written,删除我写下的一切,PENDING,,,"AI draft (Claude, 2026-07-07) — STANDARD: native review pass"
shared-ui,settings_delete_all_subtitle,Settings,STANDARD,Permanently removes your reflections and notes from this device.,从这台设备上永久移除你的反思和笔记。,PENDING,,,"AI draft (Claude, 2026-07-07) — STANDARD: native review pass"
shared-ui,settings_delete_confirm,Settings,STANDARD,Delete permanently,永久删除,PENDING,,,"AI draft (Claude, 2026-07-07) — STANDARD: native review pass"
shared-ui,settings_delete_cancel,Settings,STANDARD,Keep my writing,保留我写的,PENDING,,,"AI draft (Claude, 2026-07-07) — STANDARD: native review pass"
shared-ui,settings_delete_dialog_title,Settings,STANDARD,Delete everything?,删除全部？,PENDING,,,"AI draft (Claude, 2026-07-07) — STANDARD: native review pass"
shared-ui,settings_delete_dialog_body,Settings,STANDARD,This permanently removes everything you've written on this device. It can't be undone.,这将永久移除你在这台设备上写下的一切，无法撤销。,PENDING,,,"AI draft (Claude, 2026-07-07) — STANDARD: native review pass"
