source,key,surface,sensitivity,en_source,translation,status,reviewer,date,notes
shared-ui,settings_overlay_title,Overlay settings,STANDARD,Across your screen,آپ کی اسکرین پر,PENDING,,,"AI draft (Claude, 2026-07-07) — STANDARD: native review pass — Feeling tags rendered as nouns (سکون، تھکن…) to stay gender-neutral — flag if house style prefers adjectives"
shared-ui,settings_overlay_subtitle_off,Overlay settings,STANDARD,The companion stays inside Aspen.,ساتھی Aspen کے اندر ہی رہتا ہے۔,PENDING,,,"AI draft (Claude, 2026-07-07) — STANDARD: native review pass — Feeling tags rendered as nouns (سکون، تھکن…) to stay gender-neutral — flag if house style prefers adjectives"
shared-ui,settings_overlay_subtitle_on,Overlay settings,STANDARD,"The companion can sit at the edge of your screen, outside Aspen too.",ساتھی آپ کی اسکرین کے کنارے بیٹھ سکتا ہے، Aspen کے باہر بھی۔,PENDING,,,"AI draft (Claude, 2026-07-07) — STANDARD: native review pass — Feeling tags rendered as nouns (سکون، تھکن…) to stay gender-neutral — flag if house style prefers adjectives"
shared-ui,settings_overlay_dialog_title,Overlay settings,STANDARD,Let it sit outside Aspen?,اسے Aspen کے باہر بیٹھنے دیں؟,PENDING,,,"AI draft (Claude, 2026-07-07) — STANDARD: native review pass — Feeling tags rendered as nouns (سکون، تھکن…) to stay gender-neutral — flag if house style prefers adjectives"
shared-ui,settings_overlay_dialog_body,Overlay settings,STANDARD,"Android will ask you to allow Aspen to “display over other apps”. That only lets the companion sit on your screen — Aspen cannot see, read, or record anything you do there. It hides on its own during videos and games, and you can let it rest anytime.",Android آپ سے Aspen کو ”دوسری ایپس کے اوپر دکھانے“ کی اجازت مانگے گا۔ اس سے صرف ساتھی آپ کی اسکرین پر بیٹھ سکتا ہے — Aspen وہاں آپ کے کسی کام کو نہ دیکھ سکتا ہے، نہ پڑھ سکتا ہے، نہ ریکارڈ کر سکتا ہے۔ ویڈیوز اور گیمز کے دوران یہ خود چھپ جاتا ہے، اور آپ اسے کبھی بھی آرام کروا سکتے ہیں۔,PENDING,,,"AI draft (Claude, 2026-07-07) — STANDARD: native review pass — Quoted permission name should match the OS's own localized string for 'display over other apps' — reviewer verify against Android system UI in this language — Feeling tags rendered as nouns (سکون، تھکن…) to stay gender-neutral — flag if house style prefers adjectives"
shared-ui,settings_overlay_dialog_confirm,Overlay settings,STANDARD,"Okay, continue",ٹھیک ہے، جاری رکھیں,PENDING,,,"AI draft (Claude, 2026-07-07) — STANDARD: native review pass — Feeling tags rendered as nouns (سکون، تھکن…) to stay gender-neutral — flag if house style prefers adjectives"
shared-ui,settings_overlay_dialog_cancel,Overlay settings,STANDARD,Not now,ابھی نہیں,PENDING,,,"AI draft (Claude, 2026-07-07) — STANDARD: native review pass — Feeling tags rendered as nouns (سکون، تھکن…) to stay gender-neutral — flag if house style prefers adjectives"
shared-ui,overlay_channel_name,Overlay notification,STANDARD,Companion,ساتھی,PENDING,,,"AI draft (Claude, 2026-07-07) — STANDARD: native review pass — Feeling tags rendered as nouns (سکون، تھکن…) to stay gender-neutral — flag if house style prefers adjectives"
shared-ui,overlay_channel_description,Overlay notification,STANDARD,Keeps the little companion on your screen. Quiet by design.,ننھے ساتھی کو آپ کی اسکرین پر رکھتا ہے۔ خاموش رہنا اس کا انداز ہے۔,PENDING,,,"AI draft (Claude, 2026-07-07) — STANDARD: native review pass — Feeling tags rendered as nouns (سکون، تھکن…) to stay gender-neutral — flag if house style prefers adjectives"
shared-ui,overlay_notification_title,Overlay notification,STANDARD,Your companion is nearby,آپ کا ساتھی قریب ہے,PENDING,,,"AI draft (Claude, 2026-07-07) — STANDARD: native review pass — Feeling tags rendered as nouns (سکون، تھکن…) to stay gender-neutral — flag if house style prefers adjectives"
shared-ui,overlay_notification_body,Overlay notification,STANDARD,It sits quietly at the edge of the screen. You can let it rest anytime from Aspen.,یہ اسکرین کے کنارے خاموشی سے بیٹھا رہتا ہے۔ آپ اسے Aspen سے کبھی بھی آرام کروا سکتے ہیں۔,PENDING,,,"AI draft (Claude, 2026-07-07) — STANDARD: native review pass — Feeling tags rendered as nouns (سکون، تھکن…) to stay gender-neutral — flag if house style prefers adjectives"
shared-ui,settings_notify_title,Notifications,STANDARD,A rare hello,کبھی کبھار ایک ہیلو,PENDING,,,"AI draft (Claude, 2026-07-07) — STANDARD: native review pass — Feeling tags rendered as nouns (سکون، تھکن…) to stay gender-neutral — flag if house style prefers adjectives"
shared-ui,settings_notify_subtitle_off,Notifications,STANDARD,Off. Aspen stays completely silent.,بند ہے۔ Aspen مکمل خاموش رہتا ہے۔,PENDING,,,"AI draft (Claude, 2026-07-07) — STANDARD: native review pass — Feeling tags rendered as nouns (سکون، تھکن…) to stay gender-neutral — flag if house style prefers adjectives"
shared-ui,settings_notify_subtitle_on,Notifications,STANDARD,"Once in a while, a gentle hello. Nothing is ever asked of you.",کبھی کبھار، ایک نرم سا ہیلو۔ آپ سے کبھی کچھ نہیں مانگا جاتا۔,PENDING,,,"AI draft (Claude, 2026-07-07) — STANDARD: native review pass — Feeling tags rendered as nouns (سکون، تھکن…) to stay gender-neutral — flag if house style prefers adjectives"
shared-ui,notify_channel_name,Notifications,STANDARD,Gentle check-ins,نرم سلام دعا,PENDING,,,"AI draft (Claude, 2026-07-07) — STANDARD: native review pass — Feeling tags rendered as nouns (سکون، تھکن…) to stay gender-neutral — flag if house style prefers adjectives"
shared-ui,notify_channel_description,Notifications,STANDARD,"A quiet hello from your companion, once in a while.",آپ کے ساتھی کی طرف سے کبھی کبھار ایک خاموش سا ہیلو۔,PENDING,,,"AI draft (Claude, 2026-07-07) — STANDARD: native review pass — Feeling tags rendered as nouns (سکون، تھکن…) to stay gender-neutral — flag if house style prefers adjectives"
shared-ui,settings_account_title,Account,STANDARD,An account (optional),اکاؤنٹ (اختیاری),PENDING,,,"AI draft (Claude, 2026-07-07) — STANDARD: native review pass — Feeling tags rendered as nouns (سکون، تھکن…) to stay gender-neutral — flag if house style prefers adjectives"
shared-ui,settings_account_subtitle_off,Account,STANDARD,Everything works without one. An account only adds the choice to back up later.,سب کچھ اس کے بغیر بھی چلتا ہے۔ اکاؤنٹ صرف بعد میں بیک اپ کا انتخاب دیتا ہے۔,PENDING,,,"AI draft (Claude, 2026-07-07) — STANDARD: native review pass — Feeling tags rendered as nouns (سکون، تھکن…) to stay gender-neutral — flag if house style prefers adjectives"
shared-ui,settings_account_subtitle_on,Account,STANDARD,Signed in. Your writing still lives on this device.,سائن اِن ہیں۔ آپ کی تحریریں اب بھی اسی ڈیوائس پر ہیں۔,PENDING,,,"AI draft (Claude, 2026-07-07) — STANDARD: native review pass — Feeling tags rendered as nouns (سکون، تھکن…) to stay gender-neutral — flag if house style prefers adjectives"
shared-ui,account_mode_create,Account,STANDARD,Create,بنائیں,PENDING,,,"AI draft (Claude, 2026-07-07) — STANDARD: native review pass — Feeling tags rendered as nouns (سکون، تھکن…) to stay gender-neutral — flag if house style prefers adjectives"
shared-ui,account_mode_signin,Account,STANDARD,Sign in,سائن اِن,PENDING,,,"AI draft (Claude, 2026-07-07) — STANDARD: native review pass — Feeling tags rendered as nouns (سکون، تھکن…) to stay gender-neutral — flag if house style prefers adjectives"
shared-ui,account_email_optional,Account,STANDARD,"Email (optional, helps you recover sign-in)",ای میل (اختیاری، سائن اِن بحال کرنے میں مدد دیتا ہے),PENDING,,,"AI draft (Claude, 2026-07-07) — STANDARD: native review pass — Feeling tags rendered as nouns (سکون، تھکن…) to stay gender-neutral — flag if house style prefers adjectives"
shared-ui,account_identifier,Account,STANDARD,Email or account ID,ای میل یا اکاؤنٹ ID,PENDING,,,"AI draft (Claude, 2026-07-07) — STANDARD: native review pass — Feeling tags rendered as nouns (سکون، تھکن…) to stay gender-neutral — flag if house style prefers adjectives"
shared-ui,account_password,Account,STANDARD,Password,پاس ورڈ,PENDING,,,"AI draft (Claude, 2026-07-07) — STANDARD: native review pass — Feeling tags rendered as nouns (سکون، تھکن…) to stay gender-neutral — flag if house style prefers adjectives"
shared-ui,account_submit_create,Account,STANDARD,Create account,اکاؤنٹ بنائیں,PENDING,,,"AI draft (Claude, 2026-07-07) — STANDARD: native review pass — Feeling tags rendered as nouns (سکون، تھکن…) to stay gender-neutral — flag if house style prefers adjectives"
shared-ui,account_submit_signin,Account,STANDARD,Sign in,سائن اِن کریں,PENDING,,,"AI draft (Claude, 2026-07-07) — STANDARD: native review pass — Feeling tags rendered as nouns (سکون، تھکن…) to stay gender-neutral — flag if house style prefers adjectives"
shared-ui,account_note_local,Account,STANDARD,Your writing stays on this device either way.,آپ کی تحریریں بہرحال اسی ڈیوائس پر رہتی ہیں۔,PENDING,,,"AI draft (Claude, 2026-07-07) — STANDARD: native review pass — Feeling tags rendered as nouns (سکون، تھکن…) to stay gender-neutral — flag if house style prefers adjectives"
shared-ui,account_id_caption,Account,STANDARD,Account ID (your way back in if no email is attached): %1$s,اکاؤنٹ ID (اگر ای میل منسلک نہ ہو تو واپسی کا راستہ): %1$s,PENDING,,,"AI draft (Claude, 2026-07-07) — STANDARD: native review pass — Contains Android placeholder %1$s — must be preserved verbatim — Feeling tags rendered as nouns (سکون، تھکن…) to stay gender-neutral — flag if house style prefers adjectives"
shared-ui,account_error_denied,Account,STANDARD,That didn't match. Take your time and try again whenever.,یہ مماثل نہیں تھا۔ اطمینان سے، جب چاہیں دوبارہ کوشش کر لیں۔,PENDING,,,"AI draft (Claude, 2026-07-07) — STANDARD: native review pass — Feeling tags rendered as nouns (سکون، تھکن…) to stay gender-neutral — flag if house style prefers adjectives"
shared-ui,account_error_email_taken,Account,STANDARD,That email already has an account. You can sign in instead.,اس ای میل پر پہلے سے اکاؤنٹ موجود ہے۔ آپ سائن اِن کر سکتے ہیں۔,PENDING,,,"AI draft (Claude, 2026-07-07) — STANDARD: native review pass — Feeling tags rendered as nouns (سکون، تھکن…) to stay gender-neutral — flag if house style prefers adjectives"
shared-ui,account_error_weak_password,Account,STANDARD,A longer password is needed here.,یہاں ذرا لمبا پاس ورڈ درکار ہے۔,PENDING,,,"AI draft (Claude, 2026-07-07) — STANDARD: native review pass — Feeling tags rendered as nouns (سکون، تھکن…) to stay gender-neutral — flag if house style prefers adjectives"
shared-ui,account_error_unavailable,Account,STANDARD,Aspen couldn't reach the server just now. Everything on this device is unaffected.,Aspen ابھی سرور تک نہیں پہنچ سکا۔ اس ڈیوائس پر موجود ہر چیز محفوظ ہے۔,PENDING,,,"AI draft (Claude, 2026-07-07) — STANDARD: native review pass — Feeling tags rendered as nouns (سکون، تھکن…) to stay gender-neutral — flag if house style prefers adjectives"
shared-ui,account_signout,Account,STANDARD,Sign out,سائن آؤٹ,PENDING,,,"AI draft (Claude, 2026-07-07) — STANDARD: native review pass — Feeling tags rendered as nouns (سکون، تھکن…) to stay gender-neutral — flag if house style prefers adjectives"
shared-ui,account_signout_subtitle,Account,STANDARD,Ends the session on this device. Your writing stays.,اس ڈیوائس پر سیشن ختم کرتا ہے۔ آپ کی تحریریں رہتی ہیں۔,PENDING,,,"AI draft (Claude, 2026-07-07) — STANDARD: native review pass — Feeling tags rendered as nouns (سکون، تھکن…) to stay gender-neutral — flag if house style prefers adjectives"
shared-ui,account_delete,Account,STANDARD,Delete this account,یہ اکاؤنٹ حذف کریں,PENDING,,,"AI draft (Claude, 2026-07-07) — STANDARD: native review pass — Feeling tags rendered as nouns (سکون، تھکن…) to stay gender-neutral — flag if house style prefers adjectives"
shared-ui,account_delete_subtitle,Account,STANDARD,Removes the account and anything backed up. Writing on this device stays.,اکاؤنٹ اور اس کا سارا بیک اپ ہٹا دیتا ہے۔ اس ڈیوائس پر تحریریں رہتی ہیں۔,PENDING,,,"AI draft (Claude, 2026-07-07) — STANDARD: native review pass — Feeling tags rendered as nouns (سکون، تھکن…) to stay gender-neutral — flag if house style prefers adjectives"
shared-ui,account_delete_dialog_title,Account,STANDARD,Delete this account?,یہ اکاؤنٹ حذف کریں؟,PENDING,,,"AI draft (Claude, 2026-07-07) — STANDARD: native review pass — Feeling tags rendered as nouns (سکون، تھکن…) to stay gender-neutral — flag if house style prefers adjectives"
shared-ui,account_delete_dialog_body,Account,STANDARD,"The account and anything backed up to it will be permanently removed. Everything written on this device stays here, untouched.",اکاؤنٹ اور اس پر بیک اپ شدہ ہر چیز مستقل طور پر ہٹا دی جائے گی۔ اس ڈیوائس پر لکھی ہر چیز یہیں، جوں کی توں رہے گی۔,PENDING,,,"AI draft (Claude, 2026-07-07) — STANDARD: native review pass — Feeling tags rendered as nouns (سکون، تھکن…) to stay gender-neutral — flag if house style prefers adjectives"
shared-ui,account_delete_confirm,Account,STANDARD,Delete the account,اکاؤنٹ حذف کریں,PENDING,,,"AI draft (Claude, 2026-07-07) — STANDARD: native review pass — Feeling tags rendered as nouns (سکون، تھکن…) to stay gender-neutral — flag if house style prefers adjectives"
shared-ui,account_delete_cancel,Account,STANDARD,Keep it,رہنے دیں,PENDING,,,"AI draft (Claude, 2026-07-07) — STANDARD: native review pass — Feeling tags rendered as nouns (سکون، تھکن…) to stay gender-neutral — flag if house style prefers adjectives"
shared-ui,backup_title,Backup,STANDARD,Back up (optional),بیک اپ (اختیاری),PENDING,,,"AI draft (Claude, 2026-07-07) — STANDARD: native review pass — Feeling tags rendered as nouns (سکون، تھکن…) to stay gender-neutral — flag if house style prefers adjectives"
shared-ui,backup_subtitle_off,Backup,STANDARD,Keep an encrypted copy with your account. It's locked before it leaves your phone.,اپنے اکاؤنٹ کے ساتھ ایک خفیہ کردہ نقل رکھیں۔ یہ آپ کے فون سے نکلنے سے پہلے مقفل ہو جاتی ہے۔,PENDING,,,"AI draft (Claude, 2026-07-07) — STANDARD: native review pass — Feeling tags rendered as nouns (سکون، تھکن…) to stay gender-neutral — flag if house style prefers adjectives"
shared-ui,backup_subtitle_on,Backup,STANDARD,On. Backed up only when you choose.,آن ہے۔ صرف تب بیک اپ ہوتا ہے جب آپ چاہیں۔,PENDING,,,"AI draft (Claude, 2026-07-07) — STANDARD: native review pass — Feeling tags rendered as nouns (سکون، تھکن…) to stay gender-neutral — flag if house style prefers adjectives"
shared-ui,backup_passphrase,Backup,STANDARD,A passphrase for your backup,آپ کے بیک اپ کے لیے ایک پاس فریز,PENDING,,,"AI draft (Claude, 2026-07-07) — STANDARD: native review pass — Feeling tags rendered as nouns (سکون، تھکن…) to stay gender-neutral — flag if house style prefers adjectives"
shared-ui,backup_enable,Backup,STANDARD,Turn on and back up,آن کریں اور بیک اپ لیں,PENDING,,,"AI draft (Claude, 2026-07-07) — STANDARD: native review pass — Feeling tags rendered as nouns (سکون، تھکن…) to stay gender-neutral — flag if house style prefers adjectives"
shared-ui,backup_note_keymodel,Backup,STANDARD,"Your backup is locked with this passphrase before it leaves your phone. We store only what we cannot read, so we can never unlock it for you.",آپ کا بیک اپ فون سے نکلنے سے پہلے اسی پاس فریز سے مقفل ہو جاتا ہے۔ ہم صرف وہی رکھتے ہیں جو ہم پڑھ نہیں سکتے، اس لیے ہم اسے کبھی آپ کے لیے نہیں کھول سکتے۔,PENDING,,,"AI draft (Claude, 2026-07-07) — STANDARD: native review pass — SECURITY CLAIM (zero-knowledge model): 'we store only what we cannot read' must survive translation literally — Feeling tags rendered as nouns (سکون، تھکن…) to stay gender-neutral — flag if house style prefers adjectives"
shared-ui,backup_error_weak,Backup,STANDARD,A longer passphrase is needed here.,یہاں ذرا لمبا پاس فریز درکار ہے۔,PENDING,,,"AI draft (Claude, 2026-07-07) — STANDARD: native review pass — Feeling tags rendered as nouns (سکون، تھکن…) to stay gender-neutral — flag if house style prefers adjectives"
shared-ui,backup_error_unavailable,Backup,STANDARD,Aspen couldn't reach the server just now. Nothing has changed.,Aspen ابھی سرور تک نہیں پہنچ سکا۔ کچھ نہیں بدلا۔,PENDING,,,"AI draft (Claude, 2026-07-07) — STANDARD: native review pass — Feeling tags rendered as nouns (سکون، تھکن…) to stay gender-neutral — flag if house style prefers adjectives"
shared-ui,backup_code_title,Backup,STANDARD,Your recovery code,آپ کا ریکوری کوڈ,PENDING,,,"AI draft (Claude, 2026-07-07) — STANDARD: native review pass — Feeling tags rendered as nouns (سکون، تھکن…) to stay gender-neutral — flag if house style prefers adjectives"
