source,key,surface,sensitivity,en_source,translation,status,reviewer,date,notes
shared-ui,reflect_companion_title,AI reflection companion,SENSITIVE,Reflect together,मिलकर चिंतन करें,PENDING,,,"AI draft (Claude, 2026-07-07) — SENSITIVE: requires ED-informed native-speaker review before APPROVED — 'Reflection' term matched to nav_reflect from batch 1 per language — keep consistent"
shared-ui,reflect_companion_hint,AI reflection companion,SENSITIVE,"If you want, tell me how it felt…","चाहें तो बताइए, कैसा महसूस हुआ…",PENDING,,,"AI draft (Claude, 2026-07-07) — SENSITIVE: requires ED-informed native-speaker review before APPROVED"
shared-ui,reflect_companion_send,AI reflection companion,SENSITIVE,Share,साझा करें,PENDING,,,"AI draft (Claude, 2026-07-07) — SENSITIVE: requires ED-informed native-speaker review before APPROVED"
shared-ui,reflect_companion_thinking,AI reflection companion,SENSITIVE,…,…,PENDING,,,"AI draft (Claude, 2026-07-07) — SENSITIVE: requires ED-informed native-speaker review before APPROVED — Kept as ellipsis in every language (fullwidth …… in zh)"
shared-ui,reflect_companion_unavailable,AI reflection companion,SENSITIVE,"Not available right now. Your notebook still works, always.",अभी उपलब्ध नहीं। आपके लिखने की जगह हमेशा की तरह मौजूद है।,PENDING,,,"AI draft (Claude, 2026-07-07) — SENSITIVE: requires ED-informed native-speaker review before APPROVED"
shared-ui,reflect_companion_handoff,AI reflection companion,SENSITIVE,"That sounds like a lot to carry. You deserve real support right now, from a real person.","लगता है यह बहुत भारी है। आप अभी सच्चे सहारे के हक़दार हैं, किसी सच्चे इंसान से।",PENDING,,,"AI draft (Claude, 2026-07-07) — SENSITIVE: requires ED-informed native-speaker review before APPROVED — CRISIS-HANDOFF STRING: must stay warm, non-dismissive, and route firmly to a human — top review priority"
shared-ui,reflect_companion_handoff_button,AI reflection companion,SENSITIVE,Reach someone now,अभी किसी से संपर्क करें,PENDING,,,"AI draft (Claude, 2026-07-07) — SENSITIVE: requires ED-informed native-speaker review before APPROVED — Crisis-handoff CTA — pairs with the handoff line; keep urgent but calm"
shared-ui,safety_ai_fallback,AI safety fallback,SENSITIVE,"I can't respond the way I'd want to here. What you're feeling matters, and a real person can be there for it.","यहाँ मुझसे वैसा जवाब नहीं बन पा रहा जैसा मैं देना चाहूँ। आप जो महसूस कर रहे हैं वह मायने रखता है, और एक सच्चा इंसान इसमें आपका साथ दे सकता है।",PENDING,,,"AI draft (Claude, 2026-07-07) — SENSITIVE: requires ED-informed native-speaker review before APPROVED — CRISIS-HANDOFF STRING (crisisGateStrict surface): the AI 'I' must not promise ongoing presence, must validate feeling, must point to a real person — Companion first-person verbs rephrased to gender-neutral forms (ले चलूँ, साथ हूँ, सुरक्षित रहेंगे) — companion's grammatical gender is an open house-style decision"
shared-ui,settings_ai_title,AI consent (deeper reflection),SENSITIVE,Deeper reflection,गहरा चिंतन,PENDING,,,"AI draft (Claude, 2026-07-07) — SENSITIVE: requires ED-informed native-speaker review before APPROVED — 'Reflection' term matched to nav_reflect from batch 1 per language — keep consistent"
shared-ui,settings_ai_subtitle_off,AI consent (deeper reflection),SENSITIVE,Off. Your words never leave this device.,बंद है। आपके शब्द कभी इस डिवाइस से बाहर नहीं जाते।,PENDING,,,"AI draft (Claude, 2026-07-07) — SENSITIVE: requires ED-informed native-speaker review before APPROVED — Privacy claim ('never leave this device') — must stay literally accurate"
shared-ui,settings_ai_subtitle_on,AI consent (deeper reflection),SENSITIVE,On. You can turn this off anytime.,चालू है। आप इसे कभी भी बंद कर सकते हैं।,PENDING,,,"AI draft (Claude, 2026-07-07) — SENSITIVE: requires ED-informed native-speaker review before APPROVED"
shared-ui,settings_ai_dialog_title,AI consent (deeper reflection),SENSITIVE,Turn on deeper reflection?,गहरा चिंतन चालू करें?,PENDING,,,"AI draft (Claude, 2026-07-07) — SENSITIVE: requires ED-informed native-speaker review before APPROVED"
shared-ui,settings_ai_dialog_body,AI consent (deeper reflection),SENSITIVE,"Turning this on means what you write in the reflection space is sent securely to an AI service to give better responses. You can turn it off anytime, and everything it holds can be deleted.","इसे चालू करने का मतलब है कि आप चिंतन की जगह में जो लिखते हैं, वह बेहतर जवाब देने के लिए सुरक्षित रूप से एक AI सेवा को भेजा जाता है। आप इसे कभी भी बंद कर सकते हैं, और उसके पास जो कुछ है वह सब हटाया जा सकता है।",PENDING,,,"AI draft (Claude, 2026-07-07) — SENSITIVE: requires ED-informed native-speaker review before APPROVED — CONSENT COPY: factual accuracy about data flow is mandatory — 'sent securely to an AI service' and 'can be deleted' must survive translation; privacy reviewer should see this row too, not only the ED reviewer"
shared-ui,settings_ai_dialog_confirm,AI consent (deeper reflection),SENSITIVE,Turn it on,चालू करें,PENDING,,,"AI draft (Claude, 2026-07-07) — SENSITIVE: requires ED-informed native-speaker review before APPROVED"
shared-ui,settings_ai_dialog_cancel,AI consent (deeper reflection),SENSITIVE,Not now,अभी नहीं,PENDING,,,"AI draft (Claude, 2026-07-07) — SENSITIVE: requires ED-informed native-speaker review before APPROVED"
shared-ui,settings_ai_local_note,AI consent (deeper reflection),SENSITIVE,"Everything else in Aspen works fully on this device, with no AI service involved.","Aspen में बाक़ी सब कुछ पूरी तरह इसी डिवाइस पर काम करता है, बिना किसी AI सेवा के।",PENDING,,,"AI draft (Claude, 2026-07-07) — SENSITIVE: requires ED-informed native-speaker review before APPROVED — Privacy claim (on-device) — must stay literally accurate"
