source,key,surface,sensitivity,en_source,translation,status,reviewer,date,notes
shared-ui,onb_q2_body_focused,Onboarding questionnaire,SENSITIVE,Mostly about how I feel in my body,تدور غالبًا حول إحساسي في جسدي,PENDING,,,"AI draft (Claude, 2026-07-07) — SENSITIVE: requires ED-informed native-speaker review before APPROVED"
shared-ui,onb_q2_varies,Onboarding questionnaire,SENSITIVE,It varies,تتغير من وقت لآخر,PENDING,,,"AI draft (Claude, 2026-07-07) — SENSITIVE: requires ED-informed native-speaker review before APPROVED"
shared-ui,onb_likert_not_really,Onboarding questionnaire,SENSITIVE,Not really,ليس فعلًا,PENDING,,,"AI draft (Claude, 2026-07-07) — SENSITIVE: requires ED-informed native-speaker review before APPROVED"
shared-ui,onb_likert_sometimes,Onboarding questionnaire,SENSITIVE,Sometimes,أحيانًا,PENDING,,,"AI draft (Claude, 2026-07-07) — SENSITIVE: requires ED-informed native-speaker review before APPROVED"
shared-ui,onb_likert_often,Onboarding questionnaire,SENSITIVE,Often,كثيرًا,PENDING,,,"AI draft (Claude, 2026-07-07) — SENSITIVE: requires ED-informed native-speaker review before APPROVED"
shared-ui,onb_q3_title,Onboarding questionnaire,SENSITIVE,"Do you find yourself holding back from eating, even when part of you wants or needs to?",هل تجد نفسك تمتنع عن الأكل، حتى عندما يريد جزء منك أن يأكل أو يحتاج إلى ذلك؟,PENDING,,,"AI draft (Claude, 2026-07-07) — SENSITIVE: requires ED-informed native-speaker review before APPROVED — Arabic second person is gendered; draft uses masculine-default forms — reviewer decide house style (fem/masc/dual strings)"
shared-ui,onb_q4_title,Onboarding questionnaire,SENSITIVE,"Do you ever feel that once you start eating, it's hard to feel in control?",هل تشعر أحيانًا أنه يصعب الإحساس بالسيطرة بمجرد أن تبدأ بالأكل؟,PENDING,,,"AI draft (Claude, 2026-07-07) — SENSITIVE: requires ED-informed native-speaker review before APPROVED"
shared-ui,onb_q5_title,Onboarding questionnaire,SENSITIVE,"After eating, do you often feel a strong urge to make up for it somehow?",بعد الأكل، هل تشعر غالبًا برغبة قوية في تعويض ذلك بطريقة ما؟,PENDING,,,"AI draft (Claude, 2026-07-07) — SENSITIVE: requires ED-informed native-speaker review before APPROVED — English is deliberately euphemistic ('make up for it') — reviewer must keep compensatory behaviours implicit, never name them (anti-shame lint)"
shared-ui,onb_q6_title,Onboarding questionnaire,SENSITIVE,"Is eating hard mainly because of how foods feel, taste, or smell, or worry about what eating might do, rather than worry about your body or shape?",هل صعوبة الأكل تعود أساسًا إلى ملمس الأطعمة أو طعمها أو رائحتها، أو إلى القلق مما قد يسببه الأكل، وليس إلى القلق بشأن جسدك أو شكلك؟,PENDING,,,"AI draft (Claude, 2026-07-07) — SENSITIVE: requires ED-informed native-speaker review before APPROVED — ARFID-screening item — reviewer confirm the sensory/consequence framing survives translation distinctly from body/shape concern"
shared-ui,onb_q6_yes,Onboarding questionnaire,SENSITIVE,Yes,نعم,PENDING,,,"AI draft (Claude, 2026-07-07) — SENSITIVE: requires ED-informed native-speaker review before APPROVED"
shared-ui,onb_q6_somewhat,Onboarding questionnaire,SENSITIVE,Somewhat,إلى حدٍّ ما,PENDING,,,"AI draft (Claude, 2026-07-07) — SENSITIVE: requires ED-informed native-speaker review before APPROVED"
shared-ui,onb_q6_no,Onboarding questionnaire,SENSITIVE,No,لا,PENDING,,,"AI draft (Claude, 2026-07-07) — SENSITIVE: requires ED-informed native-speaker review before APPROVED"
shared-ui,onb_q7_title,Onboarding questionnaire,SENSITIVE,How much do thoughts about your body or shape affect your day?,إلى أي مدى تؤثر الأفكار حول جسدك أو شكلك على يومك؟,PENDING,,,"AI draft (Claude, 2026-07-07) — SENSITIVE: requires ED-informed native-speaker review before APPROVED"
shared-ui,onb_q7_not_much,Onboarding questionnaire,SENSITIVE,Not much,ليس كثيرًا,PENDING,,,"AI draft (Claude, 2026-07-07) — SENSITIVE: requires ED-informed native-speaker review before APPROVED"
shared-ui,onb_q7_sometimes,Onboarding questionnaire,SENSITIVE,Sometimes,أحيانًا,PENDING,,,"AI draft (Claude, 2026-07-07) — SENSITIVE: requires ED-informed native-speaker review before APPROVED"
shared-ui,onb_q7_a_lot,Onboarding questionnaire,SENSITIVE,A lot,كثيرًا,PENDING,,,"AI draft (Claude, 2026-07-07) — SENSITIVE: requires ED-informed native-speaker review before APPROVED"
shared-ui,onb_q8_title,Onboarding questionnaire,SENSITIVE,How much is this getting in the way of your everyday life right now?,إلى أي مدى يعيق هذا حياتك اليومية الآن؟,PENDING,,,"AI draft (Claude, 2026-07-07) — SENSITIVE: requires ED-informed native-speaker review before APPROVED"
shared-ui,onb_q8_a_little,Onboarding questionnaire,SENSITIVE,A little,قليلًا,PENDING,,,"AI draft (Claude, 2026-07-07) — SENSITIVE: requires ED-informed native-speaker review before APPROVED"
shared-ui,onb_q8_some,Onboarding questionnaire,SENSITIVE,Some,بعض الشيء,PENDING,,,"AI draft (Claude, 2026-07-07) — SENSITIVE: requires ED-informed native-speaker review before APPROVED"
shared-ui,onb_q8_a_lot,Onboarding questionnaire,SENSITIVE,A lot,كثيرًا,PENDING,,,"AI draft (Claude, 2026-07-07) — SENSITIVE: requires ED-informed native-speaker review before APPROVED"
shared-ui,onb_q9_title,Onboarding questionnaire,SENSITIVE,"Do you have anyone, a professional or someone you trust, supporting you with this?",هل هناك من يساندك في هذا — مختص أو شخص تثق به؟,PENDING,,,"AI draft (Claude, 2026-07-07) — SENSITIVE: requires ED-informed native-speaker review before APPROVED"
shared-ui,onb_q9_professional,Onboarding questionnaire,SENSITIVE,"Yes, a professional",نعم، مختص,PENDING,,,"AI draft (Claude, 2026-07-07) — SENSITIVE: requires ED-informed native-speaker review before APPROVED"
shared-ui,onb_q9_trusted,Onboarding questionnaire,SENSITIVE,"Yes, someone I trust",نعم، شخص أثق به,PENDING,,,"AI draft (Claude, 2026-07-07) — SENSITIVE: requires ED-informed native-speaker review before APPROVED — Arabic second person is gendered; draft uses masculine-default forms — reviewer decide house style (fem/masc/dual strings)"
shared-ui,onb_q9_none,Onboarding questionnaire,SENSITIVE,Not right now,ليس الآن,PENDING,,,"AI draft (Claude, 2026-07-07) — SENSITIVE: requires ED-informed native-speaker review before APPROVED"
shared-ui,onb_q10_title,Onboarding questionnaire,SENSITIVE,"On the hardest days, would it help to have a quick way to reach a person?",في أصعب الأيام، هل يساعدك وجود طريقة سريعة للوصول إلى شخص؟,PENDING,,,"AI draft (Claude, 2026-07-07) — SENSITIVE: requires ED-informed native-speaker review before APPROVED"
shared-ui,onb_q10_set_up,Onboarding questionnaire,SENSITIVE,"Yes, set that up",نعم، جهّز ذلك,PENDING,,,"AI draft (Claude, 2026-07-07) — SENSITIVE: requires ED-informed native-speaker review before APPROVED"
shared-ui,onb_q10_maybe_later,Onboarding questionnaire,SENSITIVE,Maybe later,ربما لاحقًا,PENDING,,,"AI draft (Claude, 2026-07-07) — SENSITIVE: requires ED-informed native-speaker review before APPROVED"
shared-ui,onb_q10_no,Onboarding questionnaire,SENSITIVE,No,لا,PENDING,,,"AI draft (Claude, 2026-07-07) — SENSITIVE: requires ED-informed native-speaker review before APPROVED"
shared-ui,onb_closing_title,Onboarding questionnaire,SENSITIVE,Thank you for sharing,شكرًا لمشاركتك,PENDING,,,"AI draft (Claude, 2026-07-07) — SENSITIVE: requires ED-informed native-speaker review before APPROVED"
shared-ui,onb_closing_body,Onboarding questionnaire,SENSITIVE,"Aspen will gently shape itself around what you've said, and you can change any of this anytime. One thing worth saying clearly: this isn't a diagnosis or an assessment. If you'd like to find real, specialist support, here's where to start.",سيتشكّل Aspen برفق وفق ما قلته، ويمكنك تغيير أي من هذا في أي وقت. أمر واحد يجدر قوله بوضوح: هذا ليس تشخيصًا ولا تقييمًا. إذا أردت العثور على دعم متخصص حقيقي، فهذه نقطة البداية.,PENDING,,,"AI draft (Claude, 2026-07-07) — SENSITIVE: requires ED-informed native-speaker review before APPROVED"
shared-ui,onb_closing_find_help,Onboarding questionnaire,SENSITIVE,Find real support,العثور على دعم حقيقي,PENDING,,,"AI draft (Claude, 2026-07-07) — SENSITIVE: requires ED-informed native-speaker review before APPROVED"
shared-ui,onb_closing_continue,Onboarding questionnaire,SENSITIVE,Go to Aspen,الانتقال إلى Aspen,PENDING,,,"AI draft (Claude, 2026-07-07) — SENSITIVE: requires ED-informed native-speaker review before APPROVED"
