source,key,surface,sensitivity,en_source,translation,status,reviewer,date,notes
shared-ui,onb_q1_not_sure,Onboarding questionnaire,SENSITIVE,I'm not sure yet,ابھی مجھے یقین نہیں,PENDING,,,"AI draft (Claude, 2026-07-07) — SENSITIVE: requires ED-informed native-speaker review before APPROVED — Urdu first-person verbs are gendered; draft uses neutral rephrasings where possible — reviewer set house style"
shared-ui,onb_q2_title,Onboarding questionnaire,SENSITIVE,How would you describe your relationship with eating lately?,ان دنوں کھانے کے ساتھ آپ کا تعلق کیسا ہے؟,PENDING,,,"AI draft (Claude, 2026-07-07) — SENSITIVE: requires ED-informed native-speaker review before APPROVED"
shared-ui,onb_q2_tense_rules,Onboarding questionnaire,SENSITIVE,"Tense, or full of rules",تناؤ بھرا، یا اصولوں سے جکڑا ہوا,PENDING,,,"AI draft (Claude, 2026-07-07) — SENSITIVE: requires ED-informed native-speaker review before APPROVED"
shared-ui,onb_q2_out_of_control,Onboarding questionnaire,SENSITIVE,Out of my control at times,کبھی کبھی میرے قابو سے باہر,PENDING,,,"AI draft (Claude, 2026-07-07) — SENSITIVE: requires ED-informed native-speaker review before APPROVED"
shared-ui,onb_q2_undo_after,Onboarding questionnaire,SENSITIVE,Something I try to undo afterwards,کچھ ایسا جسے بعد میں مٹانے کی کوشش ہوتی ہے,PENDING,,,"AI draft (Claude, 2026-07-07) — SENSITIVE: requires ED-informed native-speaker review before APPROVED — Same euphemism constraint as q5 — keep behaviours implicit"
shared-ui,onb_q2_sensory_hard,Onboarding questionnaire,SENSITIVE,"Hard because of how foods feel, taste, or seem",مشکل، اس وجہ سے کہ کھانے کی چیزیں کیسی محسوس ہوتی، چکھنے میں یا دیکھنے میں لگتی ہیں,PENDING,,,"AI draft (Claude, 2026-07-07) — SENSITIVE: requires ED-informed native-speaker review before APPROVED"
shared-ui,onb_q2_body_focused,Onboarding questionnaire,SENSITIVE,Mostly about how I feel in my body,زیادہ تر اپنے جسم میں محسوس ہونے والے احساس کے بارے میں,PENDING,,,"AI draft (Claude, 2026-07-07) — SENSITIVE: requires ED-informed native-speaker review before APPROVED"
shared-ui,onb_q2_varies,Onboarding questionnaire,SENSITIVE,It varies,بدلتا رہتا ہے,PENDING,,,"AI draft (Claude, 2026-07-07) — SENSITIVE: requires ED-informed native-speaker review before APPROVED"
shared-ui,onb_likert_not_really,Onboarding questionnaire,SENSITIVE,Not really,زیادہ نہیں,PENDING,,,"AI draft (Claude, 2026-07-07) — SENSITIVE: requires ED-informed native-speaker review before APPROVED"
shared-ui,onb_likert_sometimes,Onboarding questionnaire,SENSITIVE,Sometimes,کبھی کبھی,PENDING,,,"AI draft (Claude, 2026-07-07) — SENSITIVE: requires ED-informed native-speaker review before APPROVED"
shared-ui,onb_likert_often,Onboarding questionnaire,SENSITIVE,Often,اکثر,PENDING,,,"AI draft (Claude, 2026-07-07) — SENSITIVE: requires ED-informed native-speaker review before APPROVED"
shared-ui,onb_q3_title,Onboarding questionnaire,SENSITIVE,"Do you find yourself holding back from eating, even when part of you wants or needs to?",کیا ایسا ہوتا ہے کہ آپ کھانے سے خود کو روک لیتے ہیں، حالانکہ اندر سے دل چاہ رہا ہو یا ضرورت ہو؟,PENDING,,,"AI draft (Claude, 2026-07-07) — SENSITIVE: requires ED-informed native-speaker review before APPROVED — Urdu first-person verbs are gendered; draft uses neutral rephrasings where possible — reviewer set house style"
shared-ui,onb_q4_title,Onboarding questionnaire,SENSITIVE,"Do you ever feel that once you start eating, it's hard to feel in control?",کیا کبھی ایسا لگتا ہے کہ ایک بار کھانا شروع کریں تو قابو میں رہنا مشکل ہو جاتا ہے؟,PENDING,,,"AI draft (Claude, 2026-07-07) — SENSITIVE: requires ED-informed native-speaker review before APPROVED"
shared-ui,onb_q5_title,Onboarding questionnaire,SENSITIVE,"After eating, do you often feel a strong urge to make up for it somehow?",کھانے کے بعد، کیا اکثر یہ شدید خواہش ہوتی ہے کہ کسی طرح اس کی تلافی کریں؟,PENDING,,,"AI draft (Claude, 2026-07-07) — SENSITIVE: requires ED-informed native-speaker review before APPROVED — English is deliberately euphemistic ('make up for it') — reviewer must keep compensatory behaviours implicit, never name them (anti-shame lint)"
shared-ui,onb_q6_title,Onboarding questionnaire,SENSITIVE,"Is eating hard mainly because of how foods feel, taste, or smell, or worry about what eating might do, rather than worry about your body or shape?",کیا کھانا بنیادی طور پر اس لیے مشکل ہے کہ چیزیں کیسی محسوس ہوتی، چکھنے میں یا مہک میں لگتی ہیں، یا اس فکر سے کہ کھانے سے کیا ہو سکتا ہے — نہ کہ اپنے جسم یا خدوخال کی فکر سے؟,PENDING,,,"AI draft (Claude, 2026-07-07) — SENSITIVE: requires ED-informed native-speaker review before APPROVED — ARFID-screening item — reviewer confirm the sensory/consequence framing survives translation distinctly from body/shape concern"
shared-ui,onb_q6_yes,Onboarding questionnaire,SENSITIVE,Yes,ہاں,PENDING,,,"AI draft (Claude, 2026-07-07) — SENSITIVE: requires ED-informed native-speaker review before APPROVED"
shared-ui,onb_q6_somewhat,Onboarding questionnaire,SENSITIVE,Somewhat,کسی حد تک,PENDING,,,"AI draft (Claude, 2026-07-07) — SENSITIVE: requires ED-informed native-speaker review before APPROVED"
shared-ui,onb_q6_no,Onboarding questionnaire,SENSITIVE,No,نہیں,PENDING,,,"AI draft (Claude, 2026-07-07) — SENSITIVE: requires ED-informed native-speaker review before APPROVED"
shared-ui,onb_q7_title,Onboarding questionnaire,SENSITIVE,How much do thoughts about your body or shape affect your day?,اپنے جسم یا خدوخال کے بارے میں خیالات آپ کے دن پر کتنا اثر ڈالتے ہیں؟,PENDING,,,"AI draft (Claude, 2026-07-07) — SENSITIVE: requires ED-informed native-speaker review before APPROVED"
shared-ui,onb_q7_not_much,Onboarding questionnaire,SENSITIVE,Not much,زیادہ نہیں,PENDING,,,"AI draft (Claude, 2026-07-07) — SENSITIVE: requires ED-informed native-speaker review before APPROVED"
shared-ui,onb_q7_sometimes,Onboarding questionnaire,SENSITIVE,Sometimes,کبھی کبھی,PENDING,,,"AI draft (Claude, 2026-07-07) — SENSITIVE: requires ED-informed native-speaker review before APPROVED"
shared-ui,onb_q7_a_lot,Onboarding questionnaire,SENSITIVE,A lot,بہت زیادہ,PENDING,,,"AI draft (Claude, 2026-07-07) — SENSITIVE: requires ED-informed native-speaker review before APPROVED"
shared-ui,onb_q8_title,Onboarding questionnaire,SENSITIVE,How much is this getting in the way of your everyday life right now?,ابھی یہ سب آپ کی روزمرہ زندگی میں کتنی رکاوٹ بن رہا ہے؟,PENDING,,,"AI draft (Claude, 2026-07-07) — SENSITIVE: requires ED-informed native-speaker review before APPROVED"
shared-ui,onb_q8_a_little,Onboarding questionnaire,SENSITIVE,A little,تھوڑا سا,PENDING,,,"AI draft (Claude, 2026-07-07) — SENSITIVE: requires ED-informed native-speaker review before APPROVED"
shared-ui,onb_q8_some,Onboarding questionnaire,SENSITIVE,Some,کچھ,PENDING,,,"AI draft (Claude, 2026-07-07) — SENSITIVE: requires ED-informed native-speaker review before APPROVED"
shared-ui,onb_q8_a_lot,Onboarding questionnaire,SENSITIVE,A lot,بہت زیادہ,PENDING,,,"AI draft (Claude, 2026-07-07) — SENSITIVE: requires ED-informed native-speaker review before APPROVED"
shared-ui,onb_q9_title,Onboarding questionnaire,SENSITIVE,"Do you have anyone, a professional or someone you trust, supporting you with this?",کیا کوئی ہے — کوئی ماہر یا کوئی بھروسے کا شخص — جو اس میں آپ کا ساتھ دے رہا ہو؟,PENDING,,,"AI draft (Claude, 2026-07-07) — SENSITIVE: requires ED-informed native-speaker review before APPROVED"
shared-ui,onb_q9_professional,Onboarding questionnaire,SENSITIVE,"Yes, a professional",ہاں، ایک ماہر,PENDING,,,"AI draft (Claude, 2026-07-07) — SENSITIVE: requires ED-informed native-speaker review before APPROVED"
shared-ui,onb_q9_trusted,Onboarding questionnaire,SENSITIVE,"Yes, someone I trust",ہاں، کوئی جس پر مجھے بھروسہ ہے,PENDING,,,"AI draft (Claude, 2026-07-07) — SENSITIVE: requires ED-informed native-speaker review before APPROVED — Urdu first-person verbs are gendered; draft uses neutral rephrasings where possible — reviewer set house style"
shared-ui,onb_q9_none,Onboarding questionnaire,SENSITIVE,Not right now,ابھی نہیں,PENDING,,,"AI draft (Claude, 2026-07-07) — SENSITIVE: requires ED-informed native-speaker review before APPROVED"
shared-ui,onb_q10_title,Onboarding questionnaire,SENSITIVE,"On the hardest days, would it help to have a quick way to reach a person?",سب سے مشکل دنوں میں، کیا کسی شخص تک فوراً پہنچنے کا راستہ ہونا مددگار ہوگا؟,PENDING,,,"AI draft (Claude, 2026-07-07) — SENSITIVE: requires ED-informed native-speaker review before APPROVED"
shared-ui,onb_q10_set_up,Onboarding questionnaire,SENSITIVE,"Yes, set that up",ہاں، یہ ترتیب دیں,PENDING,,,"AI draft (Claude, 2026-07-07) — SENSITIVE: requires ED-informed native-speaker review before APPROVED"
shared-ui,onb_q10_maybe_later,Onboarding questionnaire,SENSITIVE,Maybe later,شاید بعد میں,PENDING,,,"AI draft (Claude, 2026-07-07) — SENSITIVE: requires ED-informed native-speaker review before APPROVED"
shared-ui,onb_q10_no,Onboarding questionnaire,SENSITIVE,No,نہیں,PENDING,,,"AI draft (Claude, 2026-07-07) — SENSITIVE: requires ED-informed native-speaker review before APPROVED"
shared-ui,onb_closing_title,Onboarding questionnaire,SENSITIVE,Thank you for sharing,بانٹنے کا شکریہ,PENDING,,,"AI draft (Claude, 2026-07-07) — SENSITIVE: requires ED-informed native-speaker review before APPROVED"
shared-ui,onb_closing_body,Onboarding questionnaire,SENSITIVE,"Aspen will gently shape itself around what you've said, and you can change any of this anytime. One thing worth saying clearly: this isn't a diagnosis or an assessment. If you'd like to find real, specialist support, here's where to start.",Aspen آپ کی باتوں کے مطابق نرمی سے خود کو ڈھال لے گا، اور آپ یہ سب کبھی بھی بدل سکتے ہیں۔ ایک بات صاف کہنی ضروری ہے: یہ کوئی تشخیص یا جانچ نہیں ہے۔ اگر آپ حقیقی، ماہرانہ مدد ڈھونڈنا چاہیں تو آغاز یہاں سے کریں۔,PENDING,,,"AI draft (Claude, 2026-07-07) — SENSITIVE: requires ED-informed native-speaker review before APPROVED"
shared-ui,onb_closing_find_help,Onboarding questionnaire,SENSITIVE,Find real support,حقیقی مدد تلاش کریں,PENDING,,,"AI draft (Claude, 2026-07-07) — SENSITIVE: requires ED-informed native-speaker review before APPROVED"
shared-ui,onb_closing_continue,Onboarding questionnaire,SENSITIVE,Go to Aspen,Aspen پر جائیں,PENDING,,,"AI draft (Claude, 2026-07-07) — SENSITIVE: requires ED-informed native-speaker review before APPROVED"
