source,key,surface,sensitivity,en_source,translation,status,reviewer,date,notes
shared-ui,onb_likert_not_really,Onboarding questionnaire,SENSITIVE,Not really,"La verdad, no",PENDING,,,"AI draft (Claude, 2026-07-07) — SENSITIVE: requires ED-informed native-speaker review before APPROVED"
shared-ui,onb_likert_sometimes,Onboarding questionnaire,SENSITIVE,Sometimes,A veces,PENDING,,,"AI draft (Claude, 2026-07-07) — SENSITIVE: requires ED-informed native-speaker review before APPROVED"
shared-ui,onb_likert_often,Onboarding questionnaire,SENSITIVE,Often,A menudo,PENDING,,,"AI draft (Claude, 2026-07-07) — SENSITIVE: requires ED-informed native-speaker review before APPROVED"
shared-ui,onb_q3_title,Onboarding questionnaire,SENSITIVE,"Do you find yourself holding back from eating, even when part of you wants or needs to?","¿Te descubres conteniéndote de comer, incluso cuando una parte de ti quiere o lo necesita?",PENDING,,,"AI draft (Claude, 2026-07-07) — SENSITIVE: requires ED-informed native-speaker review before APPROVED"
shared-ui,onb_q4_title,Onboarding questionnaire,SENSITIVE,"Do you ever feel that once you start eating, it's hard to feel in control?","¿Sientes a veces que, una vez que empiezas a comer, es difícil sentir que tienes el control?",PENDING,,,"AI draft (Claude, 2026-07-07) — SENSITIVE: requires ED-informed native-speaker review before APPROVED"
shared-ui,onb_q5_title,Onboarding questionnaire,SENSITIVE,"After eating, do you often feel a strong urge to make up for it somehow?","Después de comer, ¿sueles sentir un impulso fuerte de compensarlo de alguna manera?",PENDING,,,"AI draft (Claude, 2026-07-07) — SENSITIVE: requires ED-informed native-speaker review before APPROVED — English is deliberately euphemistic ('make up for it') — reviewer must keep compensatory behaviours implicit, never name them (anti-shame lint)"
shared-ui,onb_q6_title,Onboarding questionnaire,SENSITIVE,"Is eating hard mainly because of how foods feel, taste, or smell, or worry about what eating might do, rather than worry about your body or shape?","¿Comer te resulta difícil sobre todo por cómo se sienten, saben o huelen los alimentos, o por la preocupación de lo que comer pueda provocar, más que por preocupación por tu cuerpo o tu figura?",PENDING,,,"AI draft (Claude, 2026-07-07) — SENSITIVE: requires ED-informed native-speaker review before APPROVED — ARFID-screening item — reviewer confirm the sensory/consequence framing survives translation distinctly from body/shape concern"
shared-ui,onb_q6_yes,Onboarding questionnaire,SENSITIVE,Yes,Sí,PENDING,,,"AI draft (Claude, 2026-07-07) — SENSITIVE: requires ED-informed native-speaker review before APPROVED"
shared-ui,onb_q6_somewhat,Onboarding questionnaire,SENSITIVE,Somewhat,En parte,PENDING,,,"AI draft (Claude, 2026-07-07) — SENSITIVE: requires ED-informed native-speaker review before APPROVED"
shared-ui,onb_q6_no,Onboarding questionnaire,SENSITIVE,No,No,PENDING,,,"AI draft (Claude, 2026-07-07) — SENSITIVE: requires ED-informed native-speaker review before APPROVED"
shared-ui,onb_q7_title,Onboarding questionnaire,SENSITIVE,How much do thoughts about your body or shape affect your day?,¿Cuánto afectan a tu día los pensamientos sobre tu cuerpo o tu figura?,PENDING,,,"AI draft (Claude, 2026-07-07) — SENSITIVE: requires ED-informed native-speaker review before APPROVED"
shared-ui,onb_q7_not_much,Onboarding questionnaire,SENSITIVE,Not much,No mucho,PENDING,,,"AI draft (Claude, 2026-07-07) — SENSITIVE: requires ED-informed native-speaker review before APPROVED"
shared-ui,onb_q7_sometimes,Onboarding questionnaire,SENSITIVE,Sometimes,A veces,PENDING,,,"AI draft (Claude, 2026-07-07) — SENSITIVE: requires ED-informed native-speaker review before APPROVED"
shared-ui,onb_q7_a_lot,Onboarding questionnaire,SENSITIVE,A lot,Mucho,PENDING,,,"AI draft (Claude, 2026-07-07) — SENSITIVE: requires ED-informed native-speaker review before APPROVED"
shared-ui,onb_q8_title,Onboarding questionnaire,SENSITIVE,How much is this getting in the way of your everyday life right now?,¿Cuánto está interfiriendo esto en tu vida diaria ahora mismo?,PENDING,,,"AI draft (Claude, 2026-07-07) — SENSITIVE: requires ED-informed native-speaker review before APPROVED"
shared-ui,onb_q8_a_little,Onboarding questionnaire,SENSITIVE,A little,Un poco,PENDING,,,"AI draft (Claude, 2026-07-07) — SENSITIVE: requires ED-informed native-speaker review before APPROVED"
shared-ui,onb_q8_some,Onboarding questionnaire,SENSITIVE,Some,Algo,PENDING,,,"AI draft (Claude, 2026-07-07) — SENSITIVE: requires ED-informed native-speaker review before APPROVED"
shared-ui,onb_q8_a_lot,Onboarding questionnaire,SENSITIVE,A lot,Mucho,PENDING,,,"AI draft (Claude, 2026-07-07) — SENSITIVE: requires ED-informed native-speaker review before APPROVED"
shared-ui,onb_q9_title,Onboarding questionnaire,SENSITIVE,"Do you have anyone, a professional or someone you trust, supporting you with this?",¿Tienes a alguien —un profesional o alguien de confianza— que te acompañe en esto?,PENDING,,,"AI draft (Claude, 2026-07-07) — SENSITIVE: requires ED-informed native-speaker review before APPROVED"
shared-ui,onb_q9_professional,Onboarding questionnaire,SENSITIVE,"Yes, a professional","Sí, un profesional",PENDING,,,"AI draft (Claude, 2026-07-07) — SENSITIVE: requires ED-informed native-speaker review before APPROVED"
shared-ui,onb_q9_trusted,Onboarding questionnaire,SENSITIVE,"Yes, someone I trust","Sí, alguien en quien confío",PENDING,,,"AI draft (Claude, 2026-07-07) — SENSITIVE: requires ED-informed native-speaker review before APPROVED"
shared-ui,onb_q9_none,Onboarding questionnaire,SENSITIVE,Not right now,Ahora mismo no,PENDING,,,"AI draft (Claude, 2026-07-07) — SENSITIVE: requires ED-informed native-speaker review before APPROVED"
shared-ui,onb_q10_title,Onboarding questionnaire,SENSITIVE,"On the hardest days, would it help to have a quick way to reach a person?","En los días más difíciles, ¿te ayudaría tener una forma rápida de contactar con una persona?",PENDING,,,"AI draft (Claude, 2026-07-07) — SENSITIVE: requires ED-informed native-speaker review before APPROVED"
shared-ui,onb_q10_set_up,Onboarding questionnaire,SENSITIVE,"Yes, set that up","Sí, configúralo",PENDING,,,"AI draft (Claude, 2026-07-07) — SENSITIVE: requires ED-informed native-speaker review before APPROVED"
shared-ui,onb_q10_maybe_later,Onboarding questionnaire,SENSITIVE,Maybe later,Quizá más tarde,PENDING,,,"AI draft (Claude, 2026-07-07) — SENSITIVE: requires ED-informed native-speaker review before APPROVED"
shared-ui,onb_q10_no,Onboarding questionnaire,SENSITIVE,No,No,PENDING,,,"AI draft (Claude, 2026-07-07) — SENSITIVE: requires ED-informed native-speaker review before APPROVED"
shared-ui,onb_closing_title,Onboarding questionnaire,SENSITIVE,Thank you for sharing,Gracias por compartirlo,PENDING,,,"AI draft (Claude, 2026-07-07) — SENSITIVE: requires ED-informed native-speaker review before APPROVED"
shared-ui,onb_closing_body,Onboarding questionnaire,SENSITIVE,"Aspen will gently shape itself around what you've said, and you can change any of this anytime. One thing worth saying clearly: this isn't a diagnosis or an assessment. If you'd like to find real, specialist support, here's where to start.","Aspen se irá adaptando con suavidad a lo que has contado, y puedes cambiar cualquiera de estas respuestas en cualquier momento. Hay algo que conviene decir con claridad: esto no es un diagnóstico ni una evaluación. Si quieres encontrar apoyo especializado de verdad, aquí tienes por dónde empezar.",PENDING,,,"AI draft (Claude, 2026-07-07) — SENSITIVE: requires ED-informed native-speaker review before APPROVED"
shared-ui,onb_closing_find_help,Onboarding questionnaire,SENSITIVE,Find real support,Encontrar apoyo de verdad,PENDING,,,"AI draft (Claude, 2026-07-07) — SENSITIVE: requires ED-informed native-speaker review before APPROVED"
shared-ui,onb_closing_continue,Onboarding questionnaire,SENSITIVE,Go to Aspen,Ir a Aspen,PENDING,,,"AI draft (Claude, 2026-07-07) — SENSITIVE: requires ED-informed native-speaker review before APPROVED"
